person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
2471,Male,Hispanic,45,0,0,0,6,4,(F2),Agg Assault Law Enforc Officer,,,,,,,0,0
2481,Male,Caucasian,35,0,0,0,1,2,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
2486,Female,Caucasian,33,0,0,0,6,7,(M1),Battery,,,,,,,0,0
2490,Male,African-American,37,0,0,0,5,8,(F3),Felony Driving While Lic Suspd,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
2493,Female,Caucasian,32,0,0,0,6,6,(F2),arrest case no charge,1,(M2),Petit Theft,,,,1,0
2494,Female,African-American,23,0,0,0,7,2,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
2506,Male,African-American,21,0,0,2,5,1,(F3),arrest case no charge,,,,,,,0,0
2508,Male,African-American,25,0,0,0,7,2,(F3),arrest case no charge,,,,,,,0,0
2513,Male,African-American,22,0,0,1,10,13,(F3),Poss Cntrft Contr Sub w/Intent,1,(M2),Driving License Suspended,,,,1,0
2539,Female,African-American,25,0,0,0,7,4,(M2),arrest case no charge,1,(M1),Criminal Mischief>$200<$1000,,(F3),Stalking (Aggravated),1,1
2568,Male,African-American,48,0,0,0,9,14,(F3),arrest case no charge,2,(F3),Possession of Cocaine,,,,1,0
2584,Male,African-American,23,0,0,0,7,3,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2599,Female,Other,45,0,0,0,2,1,(M2),arrest case no charge,,,,,,,0,0
2605,Male,Hispanic,45,0,0,0,8,1,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
2610,Male,African-American,51,0,0,0,2,1,(F2),arrest case no charge,,,,,,,0,0
2616,Male,Hispanic,23,0,0,0,5,2,(F2),Sel/Pur/Mfr/Del Control Substa,,,,,,,0,0
2618,Male,African-American,34,0,0,0,9,27,(F3),Felony Petit Theft,2,(F3),Grand Theft in the 3rd Degree,,,,1,0
2621,Male,Caucasian,31,0,0,0,7,1,(F3),Grand Theft in the 3rd Degree,2,(M1),Possess Drug Paraphernalia,,(M1),Battery,1,1
2625,Male,Hispanic,51,0,0,0,2,3,(M2),Disorderly Conduct,,,,,,,0,0
2627,Male,African-American,31,0,0,0,2,1,(F3),arrest case no charge,,,,,,,0,0
2632,Male,Caucasian,56,0,0,0,1,4,(F3),Possession of Cocaine,,,,,,,0,0
2638,Male,Caucasian,23,0,0,3,4,0,(M1),Battery,,,,,,,0,0
2641,Male,Other,31,0,0,0,3,0,(M1),Battery,,,,,,,0,0
2648,Male,African-American,30,0,0,0,2,0,(M1),Battery,,,,,,,0,0
2655,Male,African-American,22,0,0,0,3,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2672,Male,African-American,30,1,0,0,9,5,(F3),Aggravated Assault W/dead Weap,2,(M1),Resist/Obstruct W/O Violence,,(M1),Battery,1,1
2673,Male,African-American,23,0,1,1,2,1,(F3),Possession Burglary Tools,1,(M1),Battery,,(M1),Battery,1,1
2682,Male,African-American,25,0,0,0,2,1,(F3),arrest case no charge,,,,,,,0,0
2698,Female,Caucasian,60,0,0,0,1,0,(F3),Battery on Law Enforc Officer,1,(M2),Driving License Suspended,,,,1,0
2704,Male,African-American,29,0,0,0,2,0,(F3),Felony Battery (Dom Strang),1,(M2),Operating W/O Valid License,,,,1,0
2726,Male,African-American,25,1,0,0,9,4,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
2738,Male,Other,31,0,0,0,1,0,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
2742,Female,Caucasian,27,0,0,0,7,3,(F3),arrest case no charge,2,(F3),False Ownership Info/Pawn Item,,,,1,0
2765,Female,African-American,26,0,0,0,2,0,(M1),Battery,,,,,,,0,0
2766,Male,African-American,28,0,0,0,8,8,(F3),Grand Theft in the 3rd Degree,3,(F3),Grand Theft Firearm,,,,1,0
2798,Male,Caucasian,46,0,0,0,1,1,(F3),Battery on a Person Over 65,,,,,,,0,0
2801,Male,Other,30,0,0,0,5,5,(M2),Burglary Unoccupied Dwelling,,,,,,,0,0
2802,Male,Caucasian,43,0,0,0,1,0,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
2804,Male,African-American,44,0,0,0,4,10,(M2),Driving Under The Influence,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
2806,Male,African-American,25,0,0,0,7,1,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
2811,Female,African-American,23,0,0,1,10,4,(F3),arrest case no charge,,,,,,,0,0
2815,Male,Hispanic,55,0,0,0,3,6,(F3),arrest case no charge,,,,,,,0,0
2819,Male,African-American,24,0,0,0,10,0,(F2),Felon in Pos of Firearm or Amm,2,(M2),Trespass Struct/Conveyance,,,,1,0
2836,Male,Other,51,0,0,0,1,1,(F3),arrest case no charge,1,(M2),No Wholesale/ Retail Dealer Lic,,,,1,0
2848,Male,Caucasian,23,0,0,0,8,0,(M1),Viol Pretrial Release Dom Viol,2,(F2),Robbery / No Weapon,,(F2),Robbery / No Weapon,1,1
2866,Female,Caucasian,61,0,0,0,1,2,(M2),Aggravated Assault W/Dead Weap,,,,,,,0,0
2880,Male,Caucasian,50,0,0,0,3,8,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
2884,Female,Hispanic,23,0,0,1,5,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2889,Male,African-American,26,0,0,0,4,7,(F1),Burgl Dwel/Struct/Convey Armed,,,,,,,0,0
2893,Male,African-American,27,0,0,0,8,4,(F3),Deliver 3;4 Methylenediox,,,,,,,0,0
2900,Male,African-American,24,0,0,0,7,3,(M1),arrest case no charge,,,,,,,0,0
2912,Male,Caucasian,43,0,0,0,3,3,(M2),Operating W/O Valid License,,,,,,,0,0
2917,Male,Caucasian,26,0,0,1,4,3,(M1),Petit Theft $100- $300,1,(M2),Petit Theft,,,,1,0
2920,Female,Caucasian,47,0,0,0,1,0,(M1),Battery,,,,,,,0,0
2927,Male,African-American,34,0,0,0,5,7,(F3),arrest case no charge,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2981,Male,Hispanic,39,0,0,0,1,0,(F3),Sell or Offer for Sale Counterfeit Goods,,,,,,,0,0
2996,Male,Other,21,0,0,0,4,0,(F3),Purchase Cannabis,,,,,,,0,0
3003,Male,African-American,42,0,0,0,4,1,(F3),Tampering With Physical Evidence,,,,,,,0,0
3004,Male,African-American,29,0,0,0,8,8,(F2),arrest case no charge,3,(F3),Possession of Ethylone,,,,1,0
3016,Male,Caucasian,32,0,0,1,5,4,(F3),arrest case no charge,,,,,,,0,0
3017,Male,Other,29,0,0,0,1,1,(F3),arrest case no charge,,,,,,,0,0
3028,Female,Caucasian,53,0,0,0,-1,0,(M1),DUI Property Damage/Injury,,,,,,,0,0
3031,Male,Caucasian,29,0,0,0,10,7,(F2),Aggravated Battery / Pregnant,2,(M1),Viol Injunct Domestic Violence,,,,1,0
3033,Male,Other,31,0,0,0,6,5,(F3),Grand Theft in the 3rd Degree,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
3036,Female,African-American,33,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3066,Female,African-American,25,0,0,0,4,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3071,Female,African-American,41,0,0,0,2,4,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
3096,Male,African-American,60,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
3101,Male,African-American,30,0,0,0,2,2,(F3),arrest case no charge,,,,,,,0,0
3114,Male,Other,41,0,0,0,8,2,(F3),Felony Petit Theft,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
3121,Male,Caucasian,37,0,0,0,1,1,(M1),Battery,,,,,,,0,0
3127,Male,African-American,57,0,0,0,1,1,(F2),arrest case no charge,,,,,,,0,0
3131,Male,Hispanic,40,0,0,0,5,8,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
3137,Male,Caucasian,48,0,0,0,8,2,(M2),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
3149,Female,African-American,25,0,0,0,4,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3153,Male,Caucasian,32,0,0,0,3,0,(F3),Driving While License Revoked,,,,,,,0,0
3156,Male,Caucasian,49,0,0,0,1,4,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
3161,Male,Hispanic,36,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3162,Male,Caucasian,29,0,0,1,7,7,(M1),Battery,4,(M2),Trespass Structure/Conveyance,,(M1),Assault On Law Enforc Officer,1,1
3169,Male,Caucasian,53,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3173,Male,Caucasian,60,0,0,0,1,2,(F2),arrest case no charge,,,,,,,0,0
3179,Female,Other,45,0,0,0,1,0,(M1),Retail Theft $300 1st Offense,,,,,,,0,0
3185,Male,Other,34,1,0,0,6,9,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
3189,Male,African-American,33,0,0,0,9,23,(F3),arrest case no charge,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
3196,Male,Caucasian,24,0,3,2,10,8,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
3202,Female,African-American,38,0,0,0,1,0,(M2),Procure For Prostitution,,,,,,,0,0
3213,Male,Hispanic,28,0,0,0,1,0,(F3),Corrupt Public Servant,,,,,,,0,0
3217,Male,Caucasian,26,0,0,0,2,0,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
3238,Male,African-American,29,0,0,1,10,11,(F3),arrest case no charge,2,(F3),Possession Of Methamphetamine,,,,1,0
3246,Male,Caucasian,30,0,0,0,3,0,(M1),DUI Property Damage/Injury,,,,,,,0,0
3250,Male,Caucasian,52,0,0,0,1,2,(F3),arrest case no charge,,,,,,,0,0
3266,Female,African-American,24,0,0,0,6,3,(F3),Possession Of Clonazepam,,,,,,,0,0
3269,Male,African-American,31,0,0,0,2,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3294,Female,Other,20,0,0,0,5,0,(M2),Aggravated Assault W/Dead Weap,1,(M2),Petit Theft,,,,1,0
3296,Male,Caucasian,42,0,0,0,3,0,(F3),Possession of Hydrocodone,,,,,,,0,0
3315,Male,Caucasian,62,0,0,0,1,0,(M2),Assault,,,,,,,0,0
3329,Male,Caucasian,43,0,0,0,4,0,(M1),Driving Under The Influence,1,(M1),Driving Under The Influence,,,,1,0
3367,Female,Caucasian,24,0,0,0,4,0,(M1),Battery,,,,,,,0,0
3368,Male,African-American,32,0,0,0,1,0,(M1),Driving Under The Influence,,,,,,,0,0
3375,Male,Hispanic,52,0,0,0,7,9,(F3),Felony Petit Theft,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
3397,Male,African-American,62,0,0,0,7,1,(M1),Possess Drug Paraphernalia,,,,,,,0,0
3408,Female,Caucasian,19,0,0,0,3,0,(F3),Felony Battery w/Prior Convict,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
3411,Female,Caucasian,27,0,0,0,2,0,(F1),Burglary With Assault/battery,,,,,,,0,0
3429,Male,African-American,21,0,0,0,6,0,(F3),Grand Theft in the 3rd Degree,1,(M2),Fail Register Vehicle,,,,1,0
3437,Female,Caucasian,21,0,0,0,6,0,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
3442,Male,African-American,29,0,0,0,8,11,(F3),Possession of Cocaine,2,(M1),Unlaw Use False Name/Identity,,,,1,0
3451,Male,Caucasian,46,0,0,0,2,2,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
3454,Male,African-American,28,0,0,0,3,9,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,,,1,0
3456,Male,African-American,21,0,1,0,8,1,(M2),Assault,2,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
3470,Male,African-American,23,0,0,0,2,1,(F2),arrest case no charge,3,(M2),Driving License Suspended,,,,1,0
3475,Male,Caucasian,43,0,0,0,5,5,(F3),Burglary Structure Unoccup,,,,,,,0,0
3488,Male,Caucasian,36,0,0,0,1,2,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
3494,Male,African-American,22,0,0,0,10,8,(F3),arrest case no charge,,,,,,,0,0
3495,Male,African-American,34,0,0,0,6,1,(M1),Agg Battery Grt/Bod/Harm,,,,,,,0,0
3504,Male,African-American,26,0,0,0,4,2,(M1),Battery,,,,,,,0,0
3540,Male,Caucasian,23,0,0,0,2,0,(F3),Fleeing Or Attmp Eluding A Leo,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
3553,Female,Caucasian,36,0,0,0,5,3,(F3),Possession of Cocaine,,,,,,,0,0
3558,Male,Hispanic,36,0,0,0,7,3,(M1),Battery,,,,,,,0,0
3562,Male,African-American,52,0,0,0,1,0,(F3),Solicitation On Felony 3 Deg,,,,,,,0,0
3564,Male,African-American,27,0,0,1,7,8,(F2),Poss Cocaine/Intent To Del/Sel,1,(M2),Operating W/O Valid License,,,,1,0
3575,Male,African-American,44,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3591,Male,Hispanic,27,0,0,0,3,2,(F2),Lewd/Lasc Battery Pers 12+/<16,,,,,,,0,0
3607,Male,Caucasian,57,0,0,0,3,3,(M2),Posses/Disply Susp/Revk/Frd DL,1,(M1),Unlicensed Contractor,,,,1,0
3608,Male,Other,37,0,0,0,2,1,(F3),Driving While License Revoked,,,,,,,0,0
3627,Male,Caucasian,44,3,0,0,7,16,(M1),Driving Under The Influence,,,,,,,0,0
3640,Male,African-American,24,0,0,0,7,7,(F3),arrest case no charge,,,,,,,0,0
3645,Male,Caucasian,34,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3647,Male,African-American,20,0,0,0,3,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3655,Male,African-American,55,0,0,0,4,1,(F3),Possession of Cocaine,,,,,,,0,0
3659,Male,Caucasian,66,0,0,0,1,1,(F3),arrest case no charge,,,,,,,0,0
3660,Male,Other,46,0,0,0,3,2,(F3),Possession Of Diazepam,,,,,,,0,0
3663,Male,African-American,33,0,0,0,6,8,(F3),Possession of Oxycodone,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
3686,Male,African-American,24,0,0,0,5,0,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
3691,Male,Other,19,0,0,0,9,0,(M2),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
3706,Female,African-American,39,0,0,0,1,1,(F3),arrest case no charge,,,,,,,0,0
3724,Male,Hispanic,38,0,0,0,1,1,(M1),Driving Under The Influence,,,,,,,0,0
3737,Female,Caucasian,27,0,0,0,2,0,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
3759,Female,African-American,31,0,0,0,8,14,(F3),Aggravated Assault,,,,,,,0,0
3766,Male,Caucasian,22,0,0,0,2,0,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
3777,Male,Caucasian,35,0,0,0,3,0,(M1),Battery,,,,,,,0,0
3785,Male,Caucasian,21,0,1,1,3,1,(M2),Unl/Disturb Education/Instui,1,(F3),,,,,1,0
3790,Male,Caucasian,29,0,0,0,3,1,(F3),Possession of Cocaine,,,,,,,0,0
3810,Female,Caucasian,43,0,0,0,4,0,(F3),Felony Battery,,,,,,,0,0
3812,Male,African-American,26,0,0,0,5,1,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
3835,Female,Caucasian,62,0,0,0,1,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3841,Male,Caucasian,56,0,0,0,2,1,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
3843,Female,Hispanic,56,0,0,0,1,2,(M1),Viol Injunction Protect Dom Vi,1,(M2),Operating W/O Valid License,,,,1,0
3851,Male,African-American,54,0,0,0,7,2,(M2),Assault,,,,,,,0,0
3861,Female,African-American,26,0,0,0,6,3,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
3864,Male,Caucasian,61,0,0,0,1,0,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
3873,Female,African-American,54,0,0,0,8,3,(F3),arrest case no charge,,,,,,,0,0
3896,Male,Hispanic,23,0,0,0,7,6,(M1),Viol Injunct Domestic Violence,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
3901,Female,African-American,21,0,0,0,9,0,(F3),arrest case no charge,,,,,,,0,0
3905,Female,African-American,35,0,0,0,1,2,(F1),arrest case no charge,,,,,,,0,0
3911,Male,Hispanic,45,0,0,0,6,8,(F3),Felony Petit Theft,,,,,,,0,0
3923,Male,African-American,56,0,0,0,1,4,(F2),arrest case no charge,,,,,,,0,0
3930,Male,Caucasian,45,0,0,0,2,2,(M1),arrest case no charge,,,,,,,0,0
3938,Male,Caucasian,33,0,0,0,6,3,(F3),arrest case no charge,,,,,,,0,0
3947,Male,Other,40,0,0,0,1,1,(F3),Felony Battery (Dom Strang),,,,,,,0,0
3952,Male,Caucasian,37,0,0,0,4,0,(M1),DUI Property Damage/Injury,,,,,,,0,0
3968,Male,African-American,24,0,0,0,2,1,(F2),Lewd or Lascivious Molestation,,,,,,,0,0
3982,Male,African-American,44,0,0,0,1,0,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
3996,Male,Hispanic,49,0,0,0,1,5,(F3),Possession Of Buprenorphine,,,,,,,0,0
4009,Male,Caucasian,25,0,0,0,2,1,(M1),Battery,,,,,,,0,0
4011,Male,Caucasian,27,0,0,0,6,0,(F3),arrest case no charge,,,,,,,0,0
4043,Male,Other,21,0,0,0,6,1,(M2),Disorderly Intoxication,,,,,,,0,0
4050,Female,African-American,42,0,0,0,2,2,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4052,Male,African-American,36,0,0,0,5,6,(F3),Cruelty Toward Child,,,,,,,0,0
4057,Male,Other,40,0,0,0,1,1,(M1),Battery,,,,,,,0,0
4064,Female,Caucasian,33,0,0,0,4,2,(F3),arrest case no charge,,,,,,,0,0
4076,Male,African-American,33,0,0,0,6,6,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
4078,Male,Hispanic,47,0,0,0,1,0,(M2),Exposes Culpable Negligence,1,(M2),Operating W/O Valid License,,,,1,0
4081,Male,Caucasian,27,0,0,0,3,1,(F2),arrest case no charge,,,,,,,0,0
4086,Male,African-American,26,0,0,0,10,13,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4097,Male,Hispanic,35,0,0,0,1,1,(F3),Possession of Cocaine,,,,,,,0,0
4109,Female,African-American,41,0,0,0,4,4,(F2),arrest case no charge,,,,,,,0,0
4114,Male,Hispanic,44,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4118,Male,Caucasian,27,0,0,0,6,6,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,,,1,0
4157,Male,African-American,22,0,0,0,4,0,(F3),Possession of Cocaine,1,(M1),Trespass Other Struct/Conve,,,,1,0
4164,Female,Caucasian,40,0,0,0,4,4,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
4169,Male,Caucasian,35,0,0,0,3,2,(M1),Battery,1,(M2),Disorderly Intoxication,,,,1,0
4178,Male,Caucasian,27,0,0,0,3,0,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4183,Male,Caucasian,59,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4224,Male,African-American,49,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4227,Male,Hispanic,32,0,0,0,1,0,(M1),Driving Under The Influence,4,(F3),Possession Of Methamphetamine,,,,1,0
4248,Male,Hispanic,33,0,0,0,9,8,(F3),Resist Officer w/Violence,2,(F3),Tampering With Physical Evidence,,,,1,0
4252,Male,Caucasian,47,0,0,0,1,2,(M1),Battery,,,,,,,0,0
4275,Male,Caucasian,53,0,0,0,3,1,(F2),arrest case no charge,,,,,,,0,0
4278,Female,Caucasian,45,0,0,0,7,4,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4283,Female,African-American,24,0,0,0,7,2,(M1),Battery,2,(M1),Criminal Mischief>$200<$1000,,(F2),Aggrav Battery w/Deadly Weapon,1,1
4290,Male,African-American,29,0,0,0,1,1,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
4305,Male,Hispanic,38,0,0,0,1,0,(M1),Driving Under The Influence,,,,,,,0,0
4319,Male,Caucasian,56,0,0,0,4,2,(F3),Felony/Driving Under Influence,,,,,,,0,0
4338,Male,African-American,50,1,0,0,2,5,(F3),Possession of Cocaine,,,,,,,0,0
4339,Male,Hispanic,41,0,0,0,10,19,(F3),Felony Petit Theft,3,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
4393,Male,African-American,21,0,0,0,4,0,(F3),Grand Theft in the 3rd Degree,1,(F3),Pos Cannabis W/Intent Sel/Del,,,,1,0
4405,Male,African-American,35,0,0,0,8,23,(F3),arrest case no charge,,,,,,,0,0
4427,Male,Caucasian,24,0,0,0,9,6,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
4434,Male,Caucasian,26,0,0,0,7,9,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Trespass After Warning,,(M2),Assault,1,1
4435,Female,Other,48,0,0,0,1,0,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
4456,Male,Other,29,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4462,Female,African-American,26,0,0,0,3,1,(F1),arrest case no charge,,,,,,,0,0
4463,Female,Caucasian,45,0,1,0,2,7,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,0
4465,Male,Other,40,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4496,Male,African-American,24,0,0,0,3,0,(F3),Possession Burglary Tools,,,,,,,0,0
4498,Male,Caucasian,26,0,0,0,7,10,(F3),Driving While License Revoked,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
4523,Male,Hispanic,48,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4548,Male,Caucasian,22,0,0,0,5,2,(M1),Battery,,,,,,,0,0
4557,Male,Caucasian,33,0,0,0,5,3,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
4571,Male,African-American,21,0,0,0,3,0,(F3),Batt/on a Specified Employee,,,,,,,0,0
4574,Male,Caucasian,31,0,0,0,8,9,(F3),arrest case no charge,1,(F3),Possession of Cocaine,,(F3),Aggravated Assault W/Dead Weap,1,1
4587,Male,Caucasian,36,0,0,0,7,0,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
4592,Male,African-American,21,0,0,1,10,0,(M1),Battery,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
4601,Male,Caucasian,40,0,0,0,8,7,(F3),arrest case no charge,,,,,,,0,0
4603,Male,African-American,39,0,0,0,3,2,(F3),Possession of Cannabis,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
4615,Female,African-American,24,0,0,0,6,2,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,0
4624,Male,African-American,32,0,0,0,8,2,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
4635,Male,African-American,28,0,0,0,2,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4640,Male,African-American,25,0,1,1,10,10,(F2),Deliver Cocaine,3,(M1),Trespass/Property/Other Structure,,,,1,0
4653,Male,African-American,26,0,0,0,8,11,(F2),arrest case no charge,,,,,,,0,0
4658,Male,African-American,34,0,0,0,6,5,(M1),Battery,,,,,,,0,0
4665,Female,African-American,21,0,0,0,4,0,(M1),Battery,,,,,,,0,0
4681,Male,African-American,21,0,0,0,10,1,(F3),Grand Theft in the 3rd Degree,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4684,Male,Caucasian,35,0,0,0,10,0,(M1),Battery,1,(MO3),Resisting W/O Violence,,,,1,0
4735,Male,African-American,23,0,0,0,7,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4740,Male,African-American,55,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4745,Female,Caucasian,31,0,0,0,5,3,(F3),arrest case no charge,,,,,,,0,0
4765,Male,Caucasian,45,0,0,0,1,3,(F3),Aggrav Stalking After Injunctn,,,,,,,0,0
4772,Male,African-American,24,0,0,0,10,0,(F3),Possession of Cannabis,,,,,,,0,0
4774,Male,Caucasian,61,0,0,0,1,0,(M1),Driving Under The Influence,,,,,,,0,0
4777,Male,Other,29,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4783,Male,Caucasian,31,0,0,0,4,1,(F3),Possession Of Heroin,3,(F3),Possession Of Carisoprodol,,,,1,0
4810,Male,African-American,69,0,0,0,1,0,(M1),Driving Under The Influence,,,,,,,0,0
4815,Female,African-American,35,0,0,0,6,2,(F3),arrest case no charge,,,,,,,0,0
4845,Male,African-American,26,0,0,0,2,2,(F3),Burglary Conveyance Unoccup,1,(M1),Battery,,(M1),Battery,1,1
4877,Male,Caucasian,22,0,0,0,3,2,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
4880,Female,Caucasian,27,0,0,0,7,3,(F3),Possession of Cocaine,,,,,,,0,0
4887,Male,Caucasian,29,0,0,0,5,6,(F3),Possession of Hydromorphone,2,(M1),Battery,,(M1),Aggravated Battery / Pregnant,1,1
4910,Male,Caucasian,24,0,0,0,4,0,,,1,(M1),Indecent Exposure,,,,1,0
4913,Male,African-American,31,0,0,0,2,1,(M1),Battery,,,,,,,0,0
4914,Male,African-American,23,0,1,0,8,7,(F3),Carrying Concealed Firearm,2,(M1),Battery,,(M1),Battery,1,1
4915,Female,African-American,22,0,0,0,5,1,(F3),Unauth Poss ID Card or DL,,,,,,,0,0
4924,Male,Caucasian,47,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4936,Female,African-American,26,0,0,0,2,3,(F3),Pos Cannabis W/Intent Sel/Del,1,(F3),Felony Driving While Lic Suspd,,,,1,0
4975,Female,Caucasian,52,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4985,Female,African-American,20,0,0,0,5,1,(F3),Uttering a Forged Instrument,,,,,,,0,0
4987,Male,Other,23,0,0,0,6,0,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4992,Male,African-American,42,0,0,0,6,9,(F3),Possession of Cannabis,1,(M2),Driving License Suspended,,,,1,0
4996,Male,Caucasian,27,0,0,0,1,1,(F2),Dealing in Stolen Property,,,,,,,0,0
5021,Male,Caucasian,38,3,0,0,9,11,(F7),arrest case no charge,,,,,,,0,0
5028,Male,Caucasian,53,0,0,0,1,2,(F3),arrest case no charge,,,,,,,0,0
5029,Female,Caucasian,22,0,0,0,3,0,(F3),Uttering a Forged Instrument,,,,,,,0,0
5031,Male,Caucasian,21,0,0,0,2,0,(M1),DUI Property Damage/Injury,,,,,,,0,0
5036,Male,African-American,21,0,0,11,10,2,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5038,Male,African-American,34,0,0,0,8,3,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5051,Male,Caucasian,30,0,1,1,3,3,(F1),Tampering with a Victim,,,,,,,0,0
5081,Male,Caucasian,45,0,0,0,4,4,(M1),Burglary Unoccupied Dwelling,,,,,,,0,0
