person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
2113,Male,African-American,(F2),Burglary Unoccupied Dwelling,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
2116,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2117,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
2118,Male,Caucasian,(M1),Battery,,,,,,,0,0
2119,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
2121,Female,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
2122,Female,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
2123,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2124,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
2125,Male,Caucasian,(M2),Exposes Culpable Negligence,,,,,,,0,0
2127,Male,African-American,(M1),arrest case no charge,1,(M2),Petit Theft,,,,1,0
2128,Male,African-American,(F3),Crimin Mischief Damage $1000+,1,(M1),,,,,1,0
2129,Male,African-American,(F3),Tampering With Physical Evidence,2,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Agg Fleeing/Eluding High Speed,1,1
2130,Male,Caucasian,(M1),Battery,4,(M1),Refuse Submit Blood/Breath Test,,,,1,0
2131,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
2132,Male,Other,(F3),Grand Theft (Motor Vehicle),4,(M1),Unlaw Use False Name/Identity,,,,1,0
2133,Male,Other,(F3),arrest case no charge,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2134,Male,African-American,(M1),Battery,,,,,,,0,0
2136,Male,African-American,(F3),Unauth Poss ID Card or DL,,,,,,,0,0
2137,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2138,Male,African-American,(F3),False Ownership Info/Pawn Item,1,(M2),Petit Theft,,,,1,0
2140,Female,Caucasian,(F1),Grand Theft in the 1st Degree,,,,,,,0,0
2141,Male,Caucasian,(F3),Cruelty Toward Child,1,(M1),Viol Pretrial Release Dom Viol,,(F3),Felony Battery w/Prior Convict,1,1
2142,Male,African-American,(F3),Possession Of Alprazolam,,,,,,,0,0
2143,Female,Caucasian,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
2145,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2146,Male,African-American,(F3),arrest case no charge,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
2147,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
2148,Female,African-American,(F3),Possession of Cocaine,1,(F3),Battery on a Person Over 65,,(F3),Battery on a Person Over 65,1,1
2149,Male,African-American,(F3),Possession of Cannabis,1,(MO3),Sleeping On Beach,,,,1,0
2152,Female,African-American,(F1),Burglary With Assault/battery,,,,,,,0,0
2153,Male,African-American,(F3),Uttering a Forged Instrument,2,(F3),Grand Theft Dwell Property,,(F3),Aggravated Assault w/Firearm,1,1
2154,Male,Other,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,0
2155,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2157,Female,African-American,(M2),Trespass Struct/Conveyance,1,(F3),Possession of Cocaine,,,,1,0
2160,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
2161,Male,Caucasian,(M1),Battery,,,,,,,0,0
2162,Female,African-American,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,0
2163,Male,Caucasian,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
2165,Male,African-American,(M1),Battery,3,(M1),Viol Pretrial Release Dom Viol,,(M1),Battery,1,1
2166,Female,African-American,(F2),Robbery / No Weapon,1,(M2),Petit Theft,,,,1,0
2168,Male,Hispanic,(M2),Reckless Driving,,,,,,,0,0
2169,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
2170,Male,African-American,(F3),Grand Theft Dwell Property,,,,,,,0,0
2172,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
2173,Male,Hispanic,(M1),Battery,,,,,,,0,0
2174,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
2175,Male,Hispanic,(F3),Cruelty Toward Child,,,,,,,0,0
2177,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2178,Male,African-American,(F3),Possession of Cannabis,2,(F3),Possession of Cocaine,,,,1,0
2180,Male,Other,(F3),Poss3;4 Methylenedioxymethcath,3,(M1),Resist/Obstruct W/O Violence,,(M1),Battery,1,1
2181,Male,African-American,(F3),Felony Battery w/Prior Convict,1,(M2),Petit Theft,,,,1,0
2182,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Petit Theft,,,,1,0
2183,Male,African-American,(M2),Assault,,,,,,,0,0
2184,Male,Caucasian,(M1),Viol Injunct Domestic Violence,3,(F3),Burglary Structure Unoccup,,,,1,0
2187,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2188,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M2),Driving License Suspended,,(F3),Battery on Law Enforc Officer,1,1
2189,Male,African-American,(M1),Battery,,,,,,,0,0
2192,Male,African-American,(M1),Battery,,,,,,,0,0
2195,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
2197,Male,African-American,(F3),arrest case no charge,1,(M1),Unlaw Use False Name/Identity,,,,1,0
2199,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2201,Female,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2203,Female,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
2204,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2205,Female,African-American,(M1),Battery,,,,,,,0,0
2206,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
2207,Male,African-American,(F3),arrest case no charge,1,(M1),Possession of Cocaine,,,,1,0
2208,Male,African-American,(F3),Driving While License Revoked,1,(M1),Battery,,(M1),Battery,1,1
2209,Male,Hispanic,(F3),Felony Battery (Dom Strang),1,(M2),Disobey Officer/Fireman,,,,1,0
2210,Male,Hispanic,(F2),Robbery / No Weapon,,,,,,,0,0
2211,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M1),Theft/To Deprive,,,,1,0
2212,Female,African-American,(F3),Neglect Child / No Bodily Harm,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2213,Male,African-American,(M1),Battery,,,,,,,0,0
2214,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
2215,Male,African-American,(F3),arrest case no charge,3,(F3),Resist Officer w/Violence,,(F3),Battery on Law Enforc Officer,1,1
2216,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2217,Male,Caucasian,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
2220,Male,African-American,(M1),Driving Under The Influence,2,(M2),Operating W/O Valid License,,,,1,0
2221,Male,Caucasian,(M1),Battery,2,(M1),Refuse Submit Blood/Breath Test,,(F2),Aggrav Battery w/Deadly Weapon,1,1
2222,Male,African-American,(M1),Battery,,,,,,,0,0
2223,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2224,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2226,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2227,Female,African-American,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
2229,Female,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2230,Female,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
2231,Male,African-American,(M2),arrest case no charge,3,(M2),Petit Theft,,(F1),Agg Battery Law Enforc Officer,1,1
2232,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
2233,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Poss3;4 Methylenedioxymethcath,,,,1,0
2234,Male,Hispanic,(F3),Driving While License Revoked,,,,,,,0,0
2235,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2236,Male,African-American,(F3),Sound Articles Over 100,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
2237,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2239,Female,Caucasian,(M1),arrest case no charge,,,,,,,0,0
2240,Male,African-American,(F3),Live on Earnings of Prostitute,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2242,Male,Hispanic,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2243,Male,Caucasian,,,2,(F3),Resist Officer w/Violence,,(F3),Battery on Law Enforc Officer,1,1
2244,Female,Other,(F3),Felony Petit Theft,,,,,,,0,0
2245,Female,Caucasian,(F3),Felony DUI (level 3),,,,,,,0,0
2246,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2247,Male,African-American,(F3),Resist Officer w/Violence,2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery (Dom Strang),1,1
2250,Male,African-American,(F2),Burglary Unoccupied Dwelling,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
2251,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
2252,Male,Other,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
2254,Female,Caucasian,(F2),Possession Of Methamphetamine,,,,,,,0,0
2255,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
2257,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
2258,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,(M1),Battery,1,1
2259,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2260,Female,Other,(M1),Battery,,,,,,,0,0
2262,Male,African-American,(M1),Battery,1,(F3),Contempt Of Court,,,,1,0
2263,Male,Native American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
2264,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
2265,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2266,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2267,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
2268,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
2270,Female,Hispanic,(F3),Poss Contr Subst W/o Prescript,,,,,,,0,0
2273,Male,Caucasian,(M1),Battery,,,,,,,0,0
2277,Male,Caucasian,(M1),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,(F3),Felony Battery w/Prior Convict,1,1
2278,Male,Caucasian,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
2280,Male,African-American,(F3),arrest case no charge,2,(M1),Unlaw Use False Name/Identity,,,,1,0
2281,Male,Hispanic,(M1),Battery,4,(M2),Fail To Obey Police Officer,,,,1,0
2282,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
2283,Male,African-American,(M1),Battery,1,(F3),Attempted Robbery  No Weapon,,(F3),Attempted Robbery  No Weapon,1,1
2284,Male,Caucasian,(M1),Battery,,,,,,,0,0
2285,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2288,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2289,Female,Caucasian,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
2290,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2291,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
2292,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2294,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
2295,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,0
2296,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2299,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,1,(M2),Driving Under The Influence,,,,1,0
2301,Male,African-American,(F3),Burglary Structure Unoccup,1,(M2),Operating W/O Valid License,,,,1,0
2302,Male,Other,(M2),Leaving Acc/Unattended Veh,,,,,,,0,0
2303,Female,Caucasian,(M1),Battery,,,,,,,0,0
2304,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,0
2305,Female,African-American,(M2),arrest case no charge,,,,,,,0,0
2306,Male,Caucasian,(M1),Battery,,,,,,,0,0
2307,Male,Caucasian,(M2),arrest case no charge,,,,,,,0,0
2308,Female,African-American,(M1),Battery,,,,,,,0,0
2309,Female,Hispanic,(F3),Possession of Cocaine,1,(M2),Procure For Prostitution,,,,1,0
2310,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
2311,Male,Other,(F3),arrest case no charge,2,(M1),Viol Injunct Domestic Violence,,(F2),Aggrav Battery w/Deadly Weapon,1,1
2312,Female,Hispanic,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2313,Female,Caucasian,(M1),Battery,,,,,,,0,0
2314,Male,African-American,(M2),Petit Theft,,,,,,,0,0
2315,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2316,Male,Caucasian,(M1),Battery,,,,,,,0,0
2317,Male,African-American,(F3),Possession Of Methamphetamine,1,(F3),Burglary Conveyance Unoccup,,,,1,0
2318,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
2319,Male,Asian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
2323,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2324,Male,Hispanic,(M1),Battery,1,(M1),Petit Theft $100- $300,,,,1,0
2325,Male,African-American,(F3),Possession Burglary Tools,,,,,,,0,0
2327,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Felony Petit Theft,,,,1,0
2328,Male,Asian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
2330,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2331,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2332,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
2334,Male,Hispanic,(F2),Aggravated Battery,6,(F7),Armed Kidnapping,,(F7),Armed Kidnapping,1,1
2336,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
2337,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
2339,Female,Caucasian,(F2),arrest case no charge,1,(M2),Petit Theft,,,,1,0
2342,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2343,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2344,Female,African-American,(M2),Assault,1,(M2),Fail Register Vehicle,,,,1,0
2345,Male,Hispanic,(M1),Battery,,,,,,,0,0
2346,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2347,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2349,Male,African-American,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,0
2350,Male,African-American,(M2),Assault,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2353,Male,Caucasian,(M1),Battery,,,,,,,0,0
2354,Male,African-American,(F1),Burgl Dwel/Struct/Convey Armed,2,(M2),Prowling/Loitering,,,,1,0
2355,Male,African-American,(M1),Battery,1,(M2),Operating W/O Valid License,,,,1,0
2356,Male,Caucasian,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
2357,Male,African-American,(NI0),Ride Tri-Rail Without Paying,,,,,,,0,0
2358,Female,African-American,(M1),Battery,,,,,,,0,0
2359,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
2360,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
2361,Female,Caucasian,(M1),Viol Prot Injunc Repeat Viol,1,(M1),Viol Injunct Domestic Violence,,,,1,0
2362,Male,Other,(M1),Battery,,,,,,,0,0
2363,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2364,Male,African-American,(MO3),Poss Of Controlled Substance,,,,,,,0,0
2365,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
2366,Male,Hispanic,(M1),Battery,,,,,,,0,0
2367,Female,Caucasian,(F3),Uttering a Forged Instrument,2,(M1),Petit Theft $100- $300,,(F2),Robbery / No Weapon,1,1
2368,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2369,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
2370,Female,African-American,(M1),Battery,,,,,,,0,0
2371,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
2372,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
2374,Male,African-American,(M2),Disrupting School Function,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2375,Male,Caucasian,(F3),Felony/Driving Under Influence,,,,,,,0,0
2376,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(M1),Possess Drug Paraphernalia,,,,1,0
2377,Male,Caucasian,(M1),Battery,,,,,,,0,0
2378,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2380,Female,Hispanic,(M1),arrest case no charge,,,,,,,0,0
2381,Male,Hispanic,(F2),arrest case no charge,1,(F3),Destroy Damage Alter Elec Monitor Equip,,,,1,0
2382,Male,African-American,(F3),Felony Petit Theft,1,(M2),Driving License Suspended,,,,1,0
2383,Male,Other,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
2386,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2387,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,2,(F2),Robbery / No Weapon,,(F2),Robbery / No Weapon,1,1
2389,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
2390,Male,African-American,(F3),Driving While License Revoked,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
2391,Male,African-American,(M2),Poss of Firearm/Ammun/Dom Viol,,,,,,,0,0
2392,Male,African-American,(F1),Robbery / Weapon,1,(M2),Petit Theft,,,,1,0
2395,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
2399,Male,Hispanic,(M1),Viol Prot Injunc Repeat Viol,1,(F3),Grand Theft Firearm,,,,1,0
2400,Male,African-American,(F2),Strong Armed  Robbery,,,,,,,0,0
2401,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
2402,Male,African-American,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,,,1,0
2403,Male,Hispanic,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
2404,Male,African-American,(F3),Poss Trifluoromethylphenylpipe,,,,,,,0,0
2405,Female,African-American,(F3),Felony Batt(Great Bodily Harm),,,,,,,0,0
2406,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
2407,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,1,(M2),Operating W/O Valid License,,,,1,0
2408,Female,Caucasian,(M1),Battery,,,,,,,0,0
2410,Female,Hispanic,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
2411,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2412,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2414,Male,Caucasian,(M2),Petit Theft,,,,,,,0,0
2415,Male,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
2420,Male,Caucasian,(M1),Battery,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
2421,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
2422,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2423,Female,African-American,(M2),Petit Theft,,,,,,,0,0
2425,Male,Caucasian,(F3),Felony DUI (level 3),3,(M1),Resist/Obstruct W/O Violence,,(F3),Battery on a Person Over 65,1,1
2427,Male,African-American,(F3),Possession of Cocaine,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
2428,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
2429,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2430,Male,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
2431,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2432,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
2433,Male,Caucasian,(M1),Battery,,,,,,,0,0
2436,Male,Caucasian,(M1),Battery,,,,,,,0,0
2438,Male,Asian,(M1),Battery,,,,,,,0,0
2439,Female,African-American,(M2),Driving License Suspended,,,,,,,0,0
2440,Male,Caucasian,(F3),Possession of Morphine,,,,,,,0,0
2441,Male,Other,(F3),Child Abuse,,,,,,,0,0
2443,Male,Other,(F3),Uttering a Forged Instrument,,,,,,,0,0
2444,Male,African-American,(MO3),Carry Open/Uncov Bev In Pub,,,,,,,0,0
2445,Male,African-American,(F2),arrest case no charge,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2448,Male,African-American,(F3),Grand Theft in the 3rd Degree,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
2449,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
2451,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
2452,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2454,Male,Other,(F1),Robbery W/Firearm,,,,,,,0,0
2456,Male,Caucasian,(F3),Possession of Hydrocodone,,,,,,,0,0
2457,Male,Other,(M1),Battery,,,,,,,0,0
2458,Female,Asian,(M1),Battery,,,,,,,0,0
2462,Male,African-American,(M2),Disorderly Conduct,,,,,,,0,0
2463,Female,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
2464,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2465,Male,African-American,(F3),Possession Of Alprazolam,,,,,,,0,0
2466,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2467,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2468,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,0
2471,Male,Hispanic,(F2),Agg Assault Law Enforc Officer,,,,,,,0,0
2474,Male,African-American,(F2),arrest case no charge,1,(M2),Driving License Suspended,,(M1),Aggravated Battery / Pregnant,1,1
2475,Male,Other,(F3),arrest case no charge,,,,,,,0,0
2476,Male,African-American,(F3),Driving While License Revoked,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
2477,Male,Caucasian,(F3),Agg Assault W/int Com Fel Dome,1,(M2),Driving License Suspended,,,,1,0
2478,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2479,Male,African-American,(M1),Battery,1,(F3),Poss3;4 Methylenedioxymethcath,,,,1,0
2480,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2481,Male,Caucasian,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
2482,Male,African-American,(M1),Battery,,,,,,,0,0
2483,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
2484,Male,Caucasian,(M2),Driving Under The Influence,,,,,,,0,0
2485,Female,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
2486,Female,Caucasian,(M1),Battery,,,,,,,0,0
2487,Male,African-American,(F3),False Ownership Info/Pawn Item,4,(F1),Tampering with a Victim,,(F3),Felony Battery (Dom Strang),1,1
2488,Female,Caucasian,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
2489,Male,Hispanic,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
2490,Male,African-American,(F3),Felony Driving While Lic Suspd,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
2491,Female,Other,(M1),Battery,,,,,,,0,0
2492,Male,Caucasian,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,0
2493,Female,Caucasian,(F2),arrest case no charge,1,(M2),Petit Theft,,,,1,0
2494,Female,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
2495,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
2497,Male,Other,(F3),arrest case no charge,,,,,,,0,0
2498,Male,Caucasian,(M1),Battery,,,,,,,0,0
2500,Female,Caucasian,(M1),Battery,,,,,,,0,0
2502,Male,Hispanic,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
2503,Female,African-American,(F3),Felony Driving While Lic Suspd,2,(M2),Operating W/O Valid License,,,,1,0
2504,Male,Caucasian,(M2),Petit Theft,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
2506,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2507,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
2509,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(M2),Disorderly Conduct,,(M1),Battery,1,1
2510,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
2512,Male,African-American,(F3),arrest case no charge,2,(F3),Driving While License Revoked,,,,1,0
2513,Male,African-American,(F3),Poss Cntrft Contr Sub w/Intent,1,(M2),Driving License Suspended,,,,1,0
2514,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
2515,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
2516,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
2518,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
2519,Male,African-American,(F3),Driving While License Revoked,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
2520,Male,African-American,(F3),Att Burgl Unoccupied Dwel,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2522,Male,Caucasian,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
2523,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2524,Male,Other,(M2),Prowling/Loitering,,,,,,,0,0
2525,Male,Caucasian,(F3),Counterfeit Lic Plates/Sticker,,,,,,,0,0
2526,Male,Caucasian,(M1),Battery,,,,,,,0,0
2529,Male,African-American,(M2),Unlaw LicTag/Sticker Attach,1,(M2),Driving License Suspended,,,,1,0
2530,Male,African-American,(F3),Possession of Butylone,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
2531,Male,Caucasian,(M2),Leaving Acc/Unattended Veh,,,,,,,0,0
2532,Male,African-American,(MO3),arrest case no charge,,,,,,,0,0
2533,Male,Caucasian,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
2534,Male,Caucasian,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
2535,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
2536,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
2537,Female,African-American,(M1),Battery,,,,,,,0,0
2538,Male,Caucasian,(M1),arrest case no charge,,,,,,,0,0
2539,Female,African-American,(M2),arrest case no charge,1,(M1),Criminal Mischief>$200<$1000,,(F3),Stalking (Aggravated),1,1
2541,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2542,Male,African-American,(F3),Aggravated Assault,1,(M2),Criminal Mischief,,(F3),Threat Public Servant,1,1
2544,Male,Caucasian,(F3),Crimin Mischief Damage $1000+,1,(M2),Disorderly Conduct,,,,1,0
2546,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2547,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
2549,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
