person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
2646,Male,Caucasian,36,0,0,0,6,9,(F2),arrest case no charge,,,,,,,0,0
2649,Male,Caucasian,66,0,0,0,1,1,(F3),arrest case no charge,,,,,,,0,0
2664,Male,African-American,27,0,0,0,8,0,(F3),Aggravated Assault W/Dead Weap,1,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
2668,Female,Caucasian,35,0,1,0,4,3,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2670,Male,Other,63,0,0,0,1,0,(M1),Battery,,,,,,,0,0
2679,Female,Caucasian,43,0,0,0,2,0,(M1),Battery,,,,,,,0,0
2697,Male,Hispanic,50,0,0,0,9,11,(M1),Extradition/Defendants,,,,,,,0,0
2707,Male,Caucasian,36,0,0,0,7,6,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2714,Male,Hispanic,45,0,0,0,6,1,(M1),Battery,,,,,,,0,0
2717,Male,Caucasian,31,0,0,0,2,5,(M2),arrest case no charge,,,,,,,0,0
2740,Male,African-American,32,0,0,0,3,8,(F3),Grand Theft in the 3rd Degree,1,(M2),Petit Theft,,,,1,0
2747,Male,Caucasian,23,0,0,0,7,2,(F3),arrest case no charge,2,(M1),Misuse Of Wireless 911 System,,,,1,0
2759,Male,Caucasian,32,0,0,2,7,6,(M1),Refuse Submit Blood/Breath Test,,,,,,,0,0
2770,Female,Other,22,0,0,0,4,0,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2788,Male,Caucasian,54,0,0,0,1,0,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
2796,Male,Caucasian,53,0,0,0,2,3,(F3),arrest case no charge,,,,,,,0,0
2799,Male,African-American,23,0,0,0,8,4,(F3),Possession of Cocaine,,,,,,,0,0
2808,Male,African-American,31,0,0,0,3,1,(F3),Attempt Burglary (Struct),1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2822,Male,African-American,35,0,0,0,7,0,(MO3),arrest case no charge,,,,,,,0,0
2829,Male,Hispanic,25,0,0,1,3,1,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
2844,Male,Hispanic,20,0,0,0,10,3,(F3),Pos Cannabis W/Intent Sel/Del,4,(F3),Pos Cannabis W/Intent Sel/Del,,,,1,0
2874,Male,African-American,33,0,0,0,2,2,(M1),Battery,3,(M2),Driving while DL Susp / Financial Resp,,,,1,0
2913,Male,African-American,30,0,3,0,10,18,(M1),Battery,,,,,,,0,0
2916,Male,Caucasian,21,0,0,0,7,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2924,Male,African-American,25,0,0,0,7,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2925,Male,Hispanic,62,0,0,0,1,0,(M1),Battery,,,,,,,0,0
2928,Male,African-American,35,0,0,0,2,1,(M2),Violation License Restrictions,,,,,,,0,0
2934,Male,African-American,25,0,0,0,3,1,(F3),Burglary Structure Unoccup,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2945,Female,Caucasian,47,0,0,0,1,0,(M1),Battery on Law Enforc Officer,,,,,,,0,0
2954,Male,Caucasian,21,0,0,0,4,0,(F3),Burglary Structure Unoccup,,,,,,,0,0
2970,Male,Native American,37,0,0,0,2,0,(F1),Aggr Child Abuse-Torture;Punish,,,,,,,0,0
2988,Male,Caucasian,57,0,0,0,1,2,(F1),arrest case no charge,,,,,,,0,0
2990,Male,Caucasian,55,0,0,0,1,0,(M2),DUI - Enhanced,,,,,,,0,0
3014,Male,African-American,22,0,0,1,7,1,(F3),Pos Cannabis W/Intent Sel/Del,1,(M2),Operating W/O Valid License,,,,1,0
3020,Male,African-American,46,0,0,0,9,2,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3026,Male,Caucasian,52,0,0,0,4,3,(F2),arrest case no charge,,,,,,,0,0
3051,Male,African-American,51,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3057,Male,African-American,25,0,0,0,7,4,(F3),Felony Driving While Lic Suspd,3,(M2),Driving License Suspended,,,,1,0
3076,Male,Caucasian,60,0,0,0,1,1,(M1),Driving Under The Influence,,,,,,,0,0
3092,Female,African-American,31,0,0,0,2,1,(M1),Battery,,,,,,,0,0
3109,Male,Caucasian,27,0,0,0,2,0,(M2),Disorderly Conduct,,,,,,,0,0
3115,Female,African-American,40,0,0,0,4,7,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,0
3117,Male,African-American,23,0,0,0,6,3,(F3),Grand Theft in the 3rd Degree,1,(M1),Trespass Other Struct/Conve,,,,1,0
3134,Male,African-American,24,0,0,0,4,1,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
3143,Male,Caucasian,25,0,0,0,8,6,(F3),False Ownership Info/Pawn Item,2,(F3),False Verif Ownership Pawn Shp,,,,1,0
3163,Male,Caucasian,39,0,0,0,3,0,(M1),Battery,,,,,,,0,0
3164,Male,African-American,27,0,2,1,6,13,(F3),arrest case no charge,1,(M2),Reckless Driving,,,,1,0
3188,Male,Other,51,0,0,0,1,2,(F3),arrest case no charge,,,,,,,0,0
3197,Female,Other,27,0,0,0,2,0,(M1),Battery,,,,,,,0,0
3203,Female,Caucasian,24,0,0,0,8,0,(F3),Possession of Cocaine,,,,,,,0,0
3219,Female,African-American,31,0,0,0,1,0,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
3228,Male,African-American,37,3,0,0,10,17,(F3),Tampering With Physical Evidence,,,,,,,0,0
3230,Female,African-American,46,0,0,0,4,4,(F3),arrest case no charge,,,,,,,0,0
3240,Female,African-American,25,0,0,0,7,5,(F3),Poss Anti-Shoplifting Device,,,,,,,0,0
3242,Male,African-American,23,1,0,0,7,2,(F2),Deliver Cocaine,,,,,,,0,0
3259,Female,Native American,45,0,0,0,10,15,(F3),Driving While License Revoked,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
3278,Male,African-American,25,0,0,0,10,4,(F3),Possession of Cocaine,2,(M2),Operating W/O Valid License,,,,1,0
3281,Male,Caucasian,30,0,0,0,4,3,(F3),Crimin Mischief Damage $1000+,2,(M2),Susp Drivers Lic 1st Offense,,(F3),Felony Battery (Dom Strang),1,1
3292,Male,Hispanic,38,0,0,0,4,3,(F3),Possession of Cocaine,,,,,,,0,0
3302,Female,Caucasian,25,0,0,0,5,2,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
3305,Female,Caucasian,49,0,0,0,2,3,(F3),Resist Officer w/Violence,1,(M1),,,,,1,0
3317,Female,Caucasian,32,0,0,0,9,18,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3359,Male,African-American,31,0,2,0,9,15,(F3),Possession of Cocaine,1,(F3),Possession of Cocaine,,,,1,0
3361,Male,African-American,26,0,0,0,6,1,(F3),arrest case no charge,,,,,,,0,0
3373,Male,Caucasian,33,0,0,0,1,1,(F2),arrest case no charge,,,,,,,0,0
3386,Male,Caucasian,35,0,0,0,5,6,(F3),Battery on a Person Over 65,4,(M2),Susp Drivers Lic 1st Offense,,(M2),Assault,1,1
3390,Male,Caucasian,48,0,0,0,1,0,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
3399,Male,African-American,35,3,0,0,10,13,(F3),Possession of Cocaine,,,,,,,0,0
3401,Male,African-American,46,0,0,0,1,3,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,0
3409,Male,African-American,22,0,0,0,6,0,(M2),Open Carrying Of Weapon,,,,,,,0,0
3425,Male,Hispanic,24,1,0,0,10,6,(F3),Deliver 3;4 Methylenediox,1,(M1),Possess Drug Paraphernalia,,,,1,0
3447,Male,Hispanic,52,0,0,0,1,2,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
3465,Male,Other,49,0,0,0,1,2,(F3),arrest case no charge,,,,,,,0,0
3480,Male,African-American,53,0,0,0,2,1,(M1),DUI Property Damage/Injury,,,,,,,0,0
3483,Male,Caucasian,39,0,0,0,1,0,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
3489,Female,African-American,24,0,0,0,9,1,(F2),arrest case no charge,,,,,,,0,0
3500,Male,Caucasian,25,0,0,0,6,2,(M2),Driving Under The Influence,,,,,,,0,0
3503,Male,African-American,24,0,0,0,8,2,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
3508,Female,African-American,20,0,0,0,5,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3515,Male,Caucasian,40,0,0,0,1,4,(M1),Driving Under The Influence,,,,,,,0,0
3517,Male,Hispanic,49,0,0,0,1,1,(F3),Grand Theft in the 3rd Degree,1,(M2),Disorderly Intoxication,,,,1,0
3522,Male,African-American,22,0,0,0,9,7,(M2),arrest case no charge,,,,,,,0,0
3537,Female,African-American,26,0,0,0,6,4,(MO3),Battery,,,,,,,0,0
3572,Male,African-American,40,0,0,0,1,0,(M1),Battery,,,,,,,0,0
3592,Male,Hispanic,25,0,0,0,1,1,(M1),Battery,,,,,,,0,0
3593,Male,Caucasian,61,0,0,0,4,1,(F3),arrest case no charge,,,,,,,0,0
3610,Male,African-American,45,0,0,0,6,1,(M2),Assault,,,,,,,0,0
3635,Female,African-American,24,0,0,0,4,2,(F3),Crim Use Of Personal Id Info,,,,,,,0,0
3656,Male,African-American,22,0,0,0,9,0,(M2),Prowling/Loitering,,,,,,,0,0
3661,Male,African-American,58,0,0,0,6,16,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
3665,Male,African-American,34,0,0,0,5,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3667,Male,African-American,26,0,0,0,5,1,(MO3),Poss Of Controlled Substance,,,,,,,0,0
3673,Male,Other,33,0,0,0,1,0,(F2),Sell or Offer for Sale Counterfeit Goods,,,,,,,0,0
3675,Male,African-American,37,0,0,0,6,9,(F2),Poss Cocaine/Intent To Del/Sel,2,(F3),False Imprisonment,,(F2),Agg Battery Grt/Bod/Harm,1,1
3687,Male,African-American,45,0,0,0,1,13,(F3),Felony Driving While Lic Suspd,1,(M2),Driving License Suspended,,,,1,0
3701,Male,African-American,61,0,0,0,4,30,(F3),arrest case no charge,,,,,,,0,0
3710,Male,African-American,19,1,0,1,7,1,(F3),arrest case no charge,6,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
3713,Male,African-American,25,0,0,0,6,1,(F3),Fleeing or Eluding a LEO,2,(M2),Fail Register Vehicle,,,,1,0
3733,Female,Caucasian,31,0,0,0,5,1,(F3),Possession Of Amphetamine,,,,,,,0,0
3739,Male,Caucasian,55,0,0,0,1,1,(M1),DUI Property Damage/Injury,,,,,,,0,0
3755,Male,African-American,61,0,0,0,1,0,(F3),Possession of Cannabis,,,,,,,0,0
3775,Female,African-American,41,0,0,0,2,6,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3780,Male,Caucasian,24,0,0,0,3,2,(M1),Battery,,,,,,,0,0
3787,Male,African-American,27,0,0,0,7,1,(F3),Possession Burglary Tools,1,(M2),Driving License Suspended,,,,1,0
3798,Male,African-American,20,0,0,0,5,0,(F2),Throw Missile Into Pub/Priv Dw,,,,,,,0,0
3822,Male,African-American,40,0,0,0,6,9,(F3),Driving While License Revoked,,,,,,,0,0
3825,Male,Caucasian,45,0,0,0,2,2,(F3),Pos Gamma-Hydroxybutyric Acid,,,,,,,0,0
3848,Male,African-American,26,0,0,0,8,5,(F1),Aggrav Child Abuse-Agg Battery,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
3867,Male,African-American,69,0,0,0,5,22,(M2),Assault,,,,,,,0,0
3870,Male,African-American,30,0,0,0,10,9,(F2),Poss of Firearm by Convic Felo,2,(F3),Threat Public Servant,,(F3),Threat Public Servant,1,1
3890,Male,Other,37,2,0,0,3,11,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
3902,Male,Caucasian,26,0,0,0,4,5,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3906,Male,African-American,29,0,0,0,8,13,(F3),Driving While License Revoked,1,(M2),Transport Prostitution,,,,1,0
3910,Male,African-American,25,0,0,0,5,5,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
3912,Male,Caucasian,35,0,0,0,2,4,(M2),Fail Obey Driv Lic Restrictions,,,,,,,0,0
3924,Female,African-American,37,0,0,0,6,13,(F3),Felony Driving While Lic Suspd,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
3926,Male,Other,34,0,0,0,2,0,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
3929,Male,African-American,19,0,0,0,4,0,(F3),Pos Cannabis W/Intent Sel/Del,2,(F3),,,,,1,0
3941,Male,Caucasian,37,0,0,0,3,0,(M1),Battery,,,,,,,0,0
3945,Male,Caucasian,25,0,0,0,9,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3955,Male,Hispanic,34,0,0,0,1,0,(M2),Operating W/O Valid License,,,,,,,0,0
3958,Male,Caucasian,44,0,0,0,1,0,(F3),Use of Anti-Shoplifting Device,,,,,,,0,0
3969,Male,African-American,21,1,0,0,10,1,(F3),arrest case no charge,1,(M2),Prowling/Loitering,,,,1,0
3983,Male,Other,29,0,0,0,6,1,(F3),arrest case no charge,,,,,,,0,0
3985,Male,Hispanic,29,0,1,0,6,17,(F3),Felony Battery (Dom Strang),1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
3993,Male,Hispanic,41,0,0,0,2,2,(F1),arrest case no charge,,,,,,,0,0
4015,Male,Hispanic,26,0,0,0,8,9,(F3),Possession Of Heroin,,,,,,,0,0
4034,Male,Caucasian,52,0,0,0,2,1,(F3),Driving While License Revoked,,,,,,,0,0
4061,Female,Caucasian,52,0,0,0,1,0,(M1),Driving Under The Influence,,,,,,,0,0
4066,Female,Caucasian,36,0,0,0,7,6,(F3),Driving While License Revoked,,,,,,,0,0
4077,Male,African-American,27,0,1,0,8,7,(F2),arrest case no charge,,,,,,,0,0
4080,Male,African-American,23,0,0,0,5,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4102,Male,African-American,22,0,1,0,9,2,(F3),arrest case no charge,,,,,,,0,0
4134,Male,African-American,51,0,0,0,6,8,(M1),Petit Theft $100- $300,1,(F3),Felony Petit Theft,,,,1,0
4148,Male,African-American,20,0,0,1,5,1,(F3),arrest case no charge,,,,,,,0,0
4175,Male,Other,27,0,0,0,5,6,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
4179,Male,African-American,22,0,0,0,3,0,(F3),Aggravated Assault W/Dead Weap,3,(F3),Possession Of Alprazolam,,,,1,0
4184,Male,Caucasian,30,0,0,0,10,19,(F3),Possession of Cocaine,1,(F3),Felony Petit Theft,,,,1,0
4189,Male,African-American,26,0,1,1,10,9,(M1),Resist/Obstruct W/O Violence,6,(M1),Resist/Obstruct W/O Violence,,,,1,0
4196,Female,African-American,32,0,0,0,3,0,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4203,Male,Caucasian,34,0,0,0,4,2,(F3),arrest case no charge,,,,,,,0,0
4211,Male,Other,46,0,0,0,1,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4230,Male,Hispanic,31,0,0,0,10,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4233,Male,African-American,39,0,0,0,1,2,(M2),Driving License Suspended,,,,,,,0,0
4243,Male,African-American,27,0,0,0,8,5,(F3),arrest case no charge,,,,,,,0,0
4250,Female,African-American,27,0,0,0,3,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4263,Male,Caucasian,47,0,0,0,1,1,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4270,Male,African-American,21,0,0,0,4,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4276,Male,African-American,21,0,0,0,4,0,(F3),Felony Battery (Dom Strang),1,(F2),Sexual Battery / Vict 12 Yrs +,,(F2),Sexual Battery / Vict 12 Yrs +,1,1
4280,Male,Hispanic,29,0,0,0,9,1,(M2),Disorderly Intoxication,,,,,,,0,0
4285,Female,African-American,38,0,0,0,7,2,(M2),Driving License Suspended,,,,,,,0,0
4288,Male,Caucasian,51,0,0,0,1,2,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
4296,Male,Hispanic,37,0,0,0,2,5,(F3),Driving While License Revoked,,,,,,,0,0
4304,Male,Hispanic,28,0,0,0,9,10,(F3),Felony Petit Theft,,,,,,,0,0
4312,Male,Caucasian,24,0,0,0,3,0,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4313,Male,African-American,26,0,0,0,8,2,(F3),arrest case no charge,,,,,,,0,0
4323,Male,African-American,23,0,0,0,3,1,(MO3),arrest case no charge,1,(M2),Oper Motorcycle W/O Valid DL,,,,1,0
4337,Male,Caucasian,41,0,0,0,1,0,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
4348,Male,African-American,24,0,0,0,6,0,(F3),Grand Theft in the 3rd Degree,5,(F3),Uttering a Forged Instrument,,,,1,0
4359,Male,African-American,23,0,0,0,5,2,(F2),arrest case no charge,,,,,,,0,0
4361,Female,African-American,20,0,0,0,5,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4365,Male,Caucasian,43,0,0,0,5,1,(F1),Del Morphine at/near Park,,,,,,,0,0
4387,Male,African-American,28,0,1,0,9,6,(F3),Grand Theft in the 3rd Degree,1,(F2),Aggravated Battery / Pregnant,,(F2),Aggravated Battery / Pregnant,1,1
4391,Male,African-American,28,0,0,0,2,3,(M1),Carrying Concealed Firearm,,,,,,,0,0
4399,Female,African-American,27,0,0,0,2,1,(M1),Battery,,,,,,,0,0
4400,Male,Caucasian,73,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4408,Male,African-American,42,0,0,0,1,3,(F3),Possession of Cocaine,,,,,,,0,0
4420,Male,Caucasian,45,0,0,0,3,5,(F3),Driving While License Revoked,,,,,,,0,0
4426,Female,Caucasian,43,0,0,0,2,0,(M2),Grand Theft (Motor Vehicle),,,,,,,0,0
4433,Female,Hispanic,32,0,0,0,2,1,(M1),Burglary Conveyance Occupied,,,,,,,0,0
4449,Female,Native American,56,0,0,0,1,0,(F3),Battery on Law Enforc Officer,,,,,,,0,0
4454,Male,Other,27,0,0,0,7,6,(F3),Grand Theft Dwell Property,,,,,,,0,0
4478,Male,African-American,56,0,0,0,8,24,(F3),Felony Petit Theft,,,,,,,0,0
4486,Male,Caucasian,23,0,1,0,8,2,(F3),arrest case no charge,2,(F3),False Verif Ownership Pawn Shp,,,,1,0
4497,Male,African-American,60,0,0,0,4,7,(F3),arrest case no charge,,,,,,,0,0
4504,Male,African-American,18,3,0,0,9,2,(F2),arrest case no charge,2,(F3),Possession Burglary Tools,,,,1,0
4505,Male,Caucasian,22,0,0,0,6,0,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
4506,Male,African-American,34,3,0,0,10,8,(F2),arrest case no charge,,,,,,,0,0
4517,Female,African-American,22,0,0,0,4,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4549,Female,African-American,44,0,0,0,3,2,(F3),Possession of Cocaine,,,,,,,0,0
4576,Female,Caucasian,30,0,0,0,3,1,(F3),Possession of Cocaine,,,,,,,0,0
4591,Male,Caucasian,25,0,2,1,9,9,(F2),arrest case no charge,,,,,,,0,0
4597,Male,Other,33,0,0,0,2,3,(M1),Battery,,,,,,,0,0
4599,Male,African-American,59,0,0,0,2,13,(F3),Felony Petit Theft,1,(F3),Felony Petit Theft,,,,1,0
4610,Male,African-American,27,0,0,0,9,7,(F3),Burglary Structure Unoccup,4,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
4612,Male,Caucasian,31,0,0,0,7,4,(F3),Felony Petit Theft,1,(M2),Petit Theft,,,,1,0
4620,Male,Caucasian,41,0,0,0,2,0,(F3),Possession of Cocaine,,,,,,,0,0
4625,Male,Caucasian,27,0,0,0,6,5,(F3),Possession of Cocaine,,,,,,,0,0
4644,Male,Native American,25,0,0,0,3,1,(F2),arrest case no charge,,,,,,,0,0
4646,Male,African-American,21,0,0,0,7,0,(M2),Possession Of Alcohol Under 21,,,,,,,0,0
4676,Male,Caucasian,36,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4683,Male,Hispanic,29,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4685,Male,African-American,32,0,0,0,6,9,(M2),arrest case no charge,2,(F3),Possession of Cocaine,,,,1,0
4687,Male,Other,24,0,0,0,3,2,(M1),Battery,,,,,,,0,0
4690,Female,African-American,25,0,0,0,2,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4691,Female,Caucasian,34,0,0,0,2,2,(F3),arrest case no charge,,,,,,,0,0
4712,Male,African-American,56,0,0,0,2,6,(F3),Possession of Cocaine,,,,,,,0,0
4713,Male,Caucasian,22,0,0,0,6,0,(F3),Uttering Forged Bills,,,,,,,0,0
4742,Female,African-American,27,0,0,0,2,0,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
4751,Male,Hispanic,46,0,0,0,2,1,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
4763,Male,Caucasian,24,0,0,2,3,1,(F3),Possession Of Alprazolam,,,,,,,0,0
4764,Female,African-American,22,0,0,0,9,2,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,0
4794,Male,African-American,28,0,0,0,7,9,(F3),Cash Item w/Intent to Defraud,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4795,Male,African-American,57,0,0,0,8,2,(F3),Resist Officer w/Violence,,,,,,,0,0
4802,Male,Caucasian,56,0,0,0,5,7,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4807,Male,Hispanic,61,0,0,0,2,2,(F3),Felony DUI (level 3),,,,,,,0,0
4809,Female,Caucasian,39,0,0,0,7,8,(F3),Poss Pyrrolidinovalerophenone,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
4837,Male,Caucasian,41,0,0,0,1,2,(M2),arrest case no charge,,,,,,,0,0
4841,Male,Caucasian,55,0,0,0,1,0,(M1),Battery,,,,,,,0,0
4853,Female,Caucasian,65,0,0,0,1,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1,(M2),Driving License Suspended,,,,1,0
4855,Female,African-American,54,0,0,0,1,6,(F3),Possession of Cocaine,,,,,,,0,0
4856,Male,African-American,31,0,0,0,2,0,(F3),arrest case no charge,,,,,,,0,0
4871,Male,Caucasian,51,0,0,0,3,3,(F3),Interference with Custody,4,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
4876,Male,Other,50,0,0,0,1,5,(F2),arrest case no charge,,,,,,,0,0
4888,Male,African-American,59,0,0,0,3,3,(F3),arrest case no charge,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4892,Male,African-American,24,0,0,3,2,1,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4902,Male,Hispanic,53,0,0,0,2,3,(M1),Battery,,,,,,,0,0
4905,Male,African-American,31,0,0,0,7,1,(F3),arrest case no charge,,,,,,,0,0
4929,Male,African-American,49,0,0,0,7,1,(M2),Assault,1,(M1),Battery,,(M1),Battery,1,1
4942,Male,African-American,21,0,0,0,3,0,(F3),Crim Use of Personal ID Info,,,,,,,0,0
4944,Male,African-American,21,0,0,1,8,0,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
4945,Female,Caucasian,27,0,0,0,5,2,(F3),arrest case no charge,2,(F3),False Ownership Info/Pawn Item,,,,1,0
4962,Male,Hispanic,31,0,0,0,2,1,(M2),Operating W/O Valid License,,,,,,,0,0
4963,Male,Caucasian,20,0,0,0,5,0,(F3),Possession Of Alprazolam,,,,,,,0,0
4980,Male,Caucasian,29,0,0,0,3,1,(M2),Driving License Suspended,,,,,,,0,0
5003,Male,African-American,25,0,1,0,8,4,(F2),arrest case no charge,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5008,Male,African-American,23,0,0,0,3,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5015,Male,Caucasian,25,0,0,0,2,0,(M2),Disorderly Intoxication,2,(M1),DUI Property Damage/Injury,,,,1,0
5018,Male,African-American,21,0,0,1,10,2,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5030,Female,Caucasian,31,0,0,0,5,1,(F2),arrest case no charge,,,,,,,0,0
5054,Male,African-American,23,0,0,0,4,0,(M2),Lewdness Violation,1,(M2),Operating W/O Valid License,,,,1,0
5062,Female,Caucasian,37,0,0,0,6,7,(F3),False Ownership Info/Pawn Item,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
5064,Male,Caucasian,28,0,0,0,2,2,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,(M1),Battery,1,1
5079,Male,Caucasian,26,0,0,0,2,3,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
5084,Female,African-American,27,0,0,0,4,0,(M1),Battery,,,,,,,0,0
5106,Male,Caucasian,25,0,0,1,5,6,(MO3),Petit Theft,1,(MO3),Trespass,,,,1,0
5114,Male,Caucasian,50,0,0,0,7,26,(F3),Possession of Cocaine,2,(M1),Trespass After Warning,,,,1,0
5127,Female,Caucasian,25,0,0,0,4,0,(M2),Driving Under The Influence,,,,,,,0,0
5167,Male,Caucasian,29,0,0,1,8,8,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
5177,Male,Hispanic,37,0,0,0,1,3,(M1),Battery,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
5178,Female,African-American,31,0,0,0,5,3,(F3),arrest case no charge,,,,,,,0,0
5183,Male,African-American,24,0,0,0,4,1,(M1),Battery,,,,,,,0,0
5189,Female,Caucasian,39,0,0,0,4,1,(F3),Possession of Cocaine,,,,,,,0,0
5198,Male,Caucasian,27,0,0,0,4,0,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5256,Male,Caucasian,25,0,0,0,7,4,(F7),Burglary Dwelling Armed,,,,,,,0,0
5261,Male,Caucasian,44,0,0,0,1,0,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
5274,Male,African-American,21,0,0,0,9,0,(M2),Aggravated Assault W/Dead Weap,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
5287,Male,Other,32,0,0,0,2,0,(M1),Resist Officer w/Violence,,,,,,,0,0
5296,Male,African-American,38,0,0,0,10,18,(F3),arrest case no charge,,,,,,,0,0
5308,Male,Other,36,0,0,0,2,8,(MO3),arrest case no charge,,,,,,,0,0
5362,Male,Caucasian,32,0,0,0,1,0,(M1),Battery,,,,,,,0,0
5376,Female,Caucasian,53,0,0,0,8,4,(F3),arrest case no charge,,,,,,,0,0
5379,Male,African-American,27,0,1,0,8,11,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
5393,Female,African-American,26,0,0,0,3,0,(F3),arrest case no charge,,,,,,,0,0
5398,Male,African-American,23,0,0,0,8,0,(M2),Driving Under The Influence,,,,,,,0,0
5420,Male,African-American,22,0,0,0,4,2,(F3),Possession Of Alprazolam,1,(M2),Operating W/O Valid License,,,,1,0
5442,Male,African-American,25,0,0,0,9,28,(M2),Assault,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5454,Female,Caucasian,25,0,0,0,4,0,(F3),Possession of Hydromorphone,2,(F3),Possession of Hydromorphone,,,,1,0
5462,Male,African-American,57,0,0,0,4,3,(F3),arrest case no charge,,,,,,,0,0
5477,Male,Caucasian,34,0,0,0,2,0,(F3),Possession of Oxycodone,,,,,,,0,0
5484,Male,Caucasian,57,0,0,0,2,1,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
