person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
3591,Male,Hispanic,(F2),Lewd/Lasc Battery Pers 12+/<16,,,,,,,0,0
3599,Female,Other,(F3),arrest case no charge,,,,,,,0,0
3606,Male,Caucasian,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
3652,Male,African-American,(F3),Possession of Cocaine,2,(M1),Possess Drug Paraphernalia,,,,1,0
3654,Female,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3666,Female,African-American,(M1),Battery,,,,,,,0,0
3667,Male,African-American,(MO3),Poss Of Controlled Substance,,,,,,,0,0
3669,Female,Caucasian,(F3),Felony Battery w/Prior Convict,1,(M1),Battery,,(M1),Battery,1,1
3675,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,2,(F3),False Imprisonment,,(F2),Agg Battery Grt/Bod/Harm,1,1
3677,Female,African-American,(M1),Battery,,,,,,,0,0
3692,Male,African-American,(F3),Driving While License Revoked,1,(M2),Driving License Suspended,,,,1,0
3700,Male,African-American,(F3),Possession of Cocaine,1,(F3),Possession of Cocaine,,,,1,0
3714,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
3727,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3731,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
3750,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
3751,Male,African-American,(M1),Unlaw Use False Name/Identity,2,(M1),Unlaw Use False Name/Identity,,,,1,0
3766,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
3780,Male,Caucasian,(M1),Battery,,,,,,,0,0
3783,Male,Caucasian,(F3),Felony Battery (Dom Strang),,,,,,,0,0
3795,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3798,Male,African-American,(F2),Throw Missile Into Pub/Priv Dw,,,,,,,0,0
3808,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
3809,Male,Caucasian,(NI0),Violation Of Boater Safety Id,1,(M2),Driving License Suspended,,(M1),Battery,1,1
3810,Female,Caucasian,(F3),Felony Battery,,,,,,,0,0
3823,Female,Other,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
3824,Male,African-American,(M1),Battery,1,(M2),Fail Register Vehicle,,,,1,0
3858,Female,African-American,(F3),Aggravated Assault W/Dead Weap,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
3890,Male,Other,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
3920,Male,Other,(M1),Battery,,,,,,,0,0
3922,Male,Caucasian,(F3),Sexual Performance by a Child,,,,,,,0,0
3929,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(F3),,,,,1,0
3937,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3940,Female,African-American,(M1),Battery,,,,,,,0,0
3957,Male,Hispanic,(M1),Contribute Delinquency Of A Minor,,,,,,,0,0
3961,Male,Hispanic,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
3974,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
3978,Female,Caucasian,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
3982,Male,African-American,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
3984,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,0
3987,Male,Caucasian,(F3),Carrying Concealed Firearm,1,(M2),Petit Theft,,,,1,0
3993,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,0
4002,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
4029,Male,Hispanic,(M1),Battery,1,(M2),Petit Theft,,,,1,0
4033,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4088,Male,African-American,(F2),Aggravated Battery,,,,,,,0,0
4097,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
4099,Male,African-American,(M2),Prowling/Loitering,,,,,,,0,0
4103,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4150,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4188,Male,Caucasian,(F3),Obstruct Officer W/Violence,,,,,,,0,0
4211,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4216,Male,African-American,(M1),Battery,,,,,,,0,0
4217,Male,Caucasian,(F3),Battery On Fire Fighter,1,(M1),Battery,,(M1),Battery,1,1
4219,Male,African-American,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
4225,Male,African-American,(F3),Fleeing or Eluding a LEO,4,(M1),Unlaw Use False Name/Identity,,,,1,0
4233,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
4238,Male,African-American,(F3),Possession Of Alprazolam,2,(M1),Possess Drug Paraphernalia,,,,1,0
4260,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
4272,Female,Caucasian,(MO3),Intoxicated/Safety Of Another,,,,,,,0,0
4273,Male,Other,(M1),Battery,,,,,,,0,0
4283,Female,African-American,(M1),Battery,2,(M1),Criminal Mischief>$200<$1000,,(F2),Aggrav Battery w/Deadly Weapon,1,1
4296,Male,Hispanic,(F3),Driving While License Revoked,,,,,,,0,0
4305,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
4330,Male,African-American,(M1),Viol Pretrial Release Dom Viol,2,(F3),Felony Battery w/Prior Convict,,(F3),Felony Battery w/Prior Convict,1,1
4331,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M2),Criminal Mischief Damage <$200,,(F3),Robbery Sudd Snatch No Weapon,1,1
4342,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
4344,Female,African-American,(M1),Battery,,,,,,,0,0
4368,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4381,Male,Caucasian,(M2),Leave Acc/Attend Veh/More $50,,,,,,,0,0
4384,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,2,(M1),Trespass Struct/Convey Occupy,,,,1,0
4399,Female,African-American,(M1),Battery,,,,,,,0,0
4402,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
4408,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4415,Male,African-American,(M1),Battery,3,(F3),Grand Theft in the 3rd Degree,,(F3),Aggravated Assault W/Dead Weap,1,1
4422,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
4430,Male,Hispanic,(M1),Battery,1,(M2),Driving License Suspended,,(F2),Aggrav Battery w/Deadly Weapon,1,1
4451,Male,Caucasian,(M1),Felony Battery w/Prior Convict,,,,,,,0,0
4453,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(F2),Burglary Unoccupied Dwelling,,,,1,0
4458,Female,Other,(M1),Battery,,,,,,,0,0
4460,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4494,Female,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
4509,Male,African-American,(F2),Burglary Unoccupied Dwelling,1,(F2),Burglary Dwelling Occupied,,,,1,0
4525,Male,Hispanic,(F1),Traff In Cocaine <400g>150 Kil,1,(M1),Extradition/Defendants,,,,1,0
4554,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
4560,Male,Hispanic,(M1),Battery,,,,,,,0,0
4575,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4580,Male,African-American,(F3),Poss Meth/Diox/Meth/Amp (MDMA),2,(F3),Possession of Cocaine,,,,1,0
4595,Male,African-American,(F3),Possession of Cannabis,1,(M2),Driving License Suspended,,,,1,0
4604,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
4607,Male,Asian,(M1),Battery,,,,,,,0,0
4616,Male,African-American,(F3),Grand Theft (Motor Vehicle),55,(F3),Grand Theft in the 3rd Degree,,,,1,0
4624,Male,African-American,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
4639,Female,Hispanic,(F3),Battery on a Person Over 65,4,(M1),Resist/Obstruct W/O Violence,,(F3),Battery on Law Enforc Officer,1,1
4658,Male,African-American,(M1),Battery,,,,,,,0,0
4659,Male,Caucasian,(M1),Battery,,,,,,,0,0
4662,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4666,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
4670,Female,Caucasian,(M1),Battery,,,,,,,0,0
4674,Male,African-American,(M1),Battery,1,(M2),Operating W/O Valid License,,,,1,0
4682,Male,Caucasian,(M1),Battery,,,,,,,0,0
4683,Male,Hispanic,(M1),Battery,,,,,,,0,0
4693,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4706,Female,Caucasian,(F3),Felony Petit Theft,2,(F3),Possession Of Alprazolam,,,,1,0
4708,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4713,Male,Caucasian,(F3),Uttering Forged Bills,,,,,,,0,0
4748,Female,African-American,(M1),Battery,,,,,,,0,0
4787,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4792,Female,African-American,(M1),Petit Theft $100- $300,,,,,,,0,0
4811,Male,Caucasian,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
4835,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
4844,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
4852,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4874,Male,Caucasian,(M1),Battery,,,,,,,0,0
4881,Male,African-American,(F2),Deliver Cocaine,,,,,,,0,0
4882,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4890,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
4892,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
4894,Female,Other,(M1),Battery,,,,,,,0,0
4896,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
4924,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4931,Male,Caucasian,(F3),Felony Battery (Dom Strang),2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
4934,Male,Caucasian,(M1),Battery,,,,,,,0,0
4935,Male,African-American,(F3),Driving While License Revoked,2,(F3),Burglary Conveyance Unoccup,,(M1),Battery,1,1
4943,Male,African-American,(F3),Grand Theft in the 3rd Degree,2,(M1),Resist/Obstruct W/O Violence,,,,1,0
4960,Female,Caucasian,(M1),Battery,1,(M1),Trespass After Warning,,,,1,0
4962,Male,Hispanic,(M2),Operating W/O Valid License,,,,,,,0,0
4970,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4971,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
4979,Male,African-American,(F3),Felony Battery w/Prior Convict,2,(F3),Possession of Cocaine,,,,1,0
4998,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5026,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
5028,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5034,Male,Caucasian,(F1),Leaving Scene Accident w/Death,,,,,,,0,0
5037,Female,Caucasian,(F3),Obtain Control Substance By Fraud,,,,,,,0,0
5046,Female,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5056,Male,Hispanic,(M2),Assault,,,,,,,0,0
5081,Male,Caucasian,(M1),Burglary Unoccupied Dwelling,,,,,,,0,0
5097,Female,Caucasian,(F3),Felony/Driving Under Influence,,,,,,,0,0
5100,Female,Caucasian,(F3),Possession of Cocaine,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
5107,Male,African-American,(F3),arrest case no charge,2,(M2),Petit Theft,,(M1),Battery,1,1
5126,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5154,Male,African-American,(M1),Battery,3,(F2),Deliver Cannabis 1000FTSch,,,,1,0
5160,Male,African-American,(F3),Driving While License Revoked,1,(M1),Credit Card Theft,,,,1,0
5172,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
5175,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
5193,Female,African-American,(F3),Battery on Law Enforc Officer,1,(M1),Battery,,(M1),Battery,1,1
5201,Male,African-American,(F3),Carrying Concealed Firearm,1,(M2),Reckless Driving,,,,1,0
5207,Female,Caucasian,(F3),Tampering With Physical Evidence,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
5217,Male,African-American,(F3),Felony Battery (Dom Strang),1,(M1),Battery,,(M1),Battery,1,1
5221,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5224,Male,African-American,(F1),Poss/Sell/Del Cocaine 1000FT Sch,1,(F1),Poss of Cocaine W/I/D/S 1000FT Park,,,,1,0
5225,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,1,(M2),Driving License Suspended,,,,1,0
5238,Male,African-American,(M1),Battery,,,,,,,0,0
5245,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
5246,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5259,Male,Hispanic,(M1),Battery,3,(F3),Possession of Cocaine,,,,1,0
5289,Male,African-American,(F3),arrest case no charge,1,(F2),Poss Cocaine/Intent To Del/Sel,,,,1,0
5292,Female,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5315,Male,Hispanic,(M1),Battery,,,,,,,0,0
5317,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
5332,Male,Caucasian,(F3),Burglary Unoccupied Dwelling,,,,,,,0,0
5354,Male,African-American,(M2),Prowling/Loitering,1,(F3),Aggrav Stalking After Injunctn,,,,1,0
5386,Female,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,0
5396,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5405,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
5407,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5412,Male,Caucasian,(F3),Attempted Robbery  No Weapon,1,(F3),Possession of Cocaine,,,,1,0
5417,Male,Caucasian,(M1),Battery,,,,,,,0,0
5426,Male,Caucasian,(F3),Possession of Hydrocodone,,,,,,,0,0
5427,Female,African-American,(F3),Possession of Cocaine,,,,,,,0,0
5435,Male,Other,(M1),arrest case no charge,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
5438,Male,African-American,(F3),Grand Theft (Motor Vehicle),2,(M1),Resist/Obstruct W/O Violence,,,,1,0
5448,Male,Caucasian,(F1),Traffick Oxycodone     4g><14g,,,,,,,0,0
5474,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5519,Male,African-American,(M1),Battery,,,,,,,0,0
5525,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
5532,Female,Hispanic,(M1),Battery,2,(M1),Driving Under The Influence,,,,1,0
5535,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(M1),Possess Drug Paraphernalia,,,,1,0
5553,Male,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
5558,Male,Caucasian,(M1),Battery,,,,,,,0,0
5565,Male,African-American,(M1),Battery,,,,,,,0,0
5591,Male,African-American,(F3),Fabricating Physical Evidence,2,(M1),Trespass Other Struct/Conve,,,,1,0
5599,Female,Caucasian,(MO3),DOC/Cause Public Danger,,,,,,,0,0
5601,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5604,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5613,Male,Caucasian,(M1),Battery,1,(M2),Driving License Suspended,,,,1,0
5640,Male,Hispanic,(M1),Battery,,,,,,,0,0
5649,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5675,Male,Caucasian,(M1),Viol Injunct Domestic Violence,1,(F2),Aggrav Battery w/Deadly Weapon,,(F2),Aggrav Battery w/Deadly Weapon,1,1
5687,Male,Caucasian,(F3),arrest case no charge,1,(M2),Petit Theft,,,,1,0
5691,Male,Caucasian,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
5713,Male,Other,(M1),Battery,2,(M2),Reckless Driving,,,,1,0
5719,Male,African-American,(F3),Carrying Concealed Firearm,,,,,,,0,0
5797,Male,Hispanic,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
5802,Male,Caucasian,(F2),Poss Wep Conv Felon,,,,,,,0,0
5824,Female,African-American,(M1),Battery,,,,,,,0,0
5825,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
5883,Female,Caucasian,(F3),Uttering a Forged Instrument,8,(M1),Resist/Obstruct W/O Violence,,,,1,0
5888,Male,Hispanic,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
5894,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
5903,Female,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5907,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5913,Male,Caucasian,(M1),Battery,,,,,,,0,0
5932,Male,Caucasian,(F3),Fraudulent Use of Credit Card,1,(M1),Petit Theft $100- $300,,,,1,0
5936,Male,African-American,(M1),Battery,,,,,,,0,0
5943,Male,Other,(F3),Lewd/Lasciv Molest Elder Persn,,,,,,,0,0
5945,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
5946,Male,Hispanic,(M1),Battery,,,,,,,0,0
5964,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
5970,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
5976,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Petit Theft $100- $300,,,,1,0
5982,Male,African-American,(F3),Felony Battery (Dom Strang),1,(M2),Driving License Suspended,,,,1,0
5986,Female,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
5994,Female,African-American,(F3),Battery on Law Enforc Officer,2,(M2),Trespass Struct/Conveyance,,,,1,0
5998,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
6003,Female,African-American,(M1),Battery,,,,,,,0,0
6012,Male,African-American,(M2),Unlawful Alter Of Tag,,,,,,,0,0
6024,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
6030,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6036,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6045,Male,Caucasian,(M2),Opert With Susp DL 2ND Offense,,,,,,,0,0
6051,Male,African-American,(M1),Battery,,,,,,,0,0
6052,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
6054,Male,Asian,(M1),Battery,,,,,,,0,0
6068,Male,Caucasian,(M1),Battery,,,,,,,0,0
6071,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
6083,Female,African-American,(F3),Battery on Law Enforc Officer,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6084,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
6085,Male,African-American,(F3),Aggrav Child Abuse-Agg Battery,,,,,,,0,0
6089,Male,African-American,(F3),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
6091,Male,Hispanic,(M1),Battery,,,,,,,0,0
6107,Female,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
6116,Male,African-American,(F2),Del Cannabis At/Near Park,1,(M2),Driving License Suspended,,,,1,0
6131,Male,African-American,(M1),DUI - Enhanced,,,,,,,0,0
6138,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
6144,Male,Hispanic,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
6149,Male,African-American,(F3),Uttering a Forged Instrument,1,(M2),Driving License Suspended,,,,1,0
6160,Male,African-American,(F3),Driving While License Revoked,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6194,Male,African-American,(M1),Grand Theft in the 3rd Degree,,,,,,,0,0
6199,Male,Caucasian,(M2),arrest case no charge,2,(M1),Possess Drug Paraphernalia,,,,1,0
6217,Male,Caucasian,(F3),False Imprisonment,,,,,,,0,0
6220,Male,African-American,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
6248,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
6252,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6253,Male,Caucasian,(F3),Possession Of Methamphetamine,,,,,,,0,0
6254,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6263,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6275,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
6280,Male,African-American,(M1),Battery,,,,,,,0,0
6286,Male,African-American,(F3),Crim Attempt/Solic/Consp,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6301,Male,African-American,(F2),Agg Battery Grt/Bod/Harm,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6303,Female,Hispanic,(M2),arrest case no charge,,,,,,,0,0
6309,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6340,Male,Other,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
6365,Male,African-American,(F3),Possession of Cocaine,1,(F3),Sex Offender Fail Comply W/Law,,,,1,0
6375,Male,African-American,(M1),Viol Pretrial Release Dom Viol,1,(M1),Unlaw Use False Name/Identity,,,,1,0
6382,Male,African-American,(F3),arrest case no charge,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6395,Male,Caucasian,(M1),Battery,,,,,,,0,0
6401,Male,Caucasian,(F2),Dealing in Stolen Property,,,,,,,0,0
6402,Female,African-American,(M2),Exposes Culpable Negligence,,,,,,,0,0
6424,Male,Hispanic,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
6431,Female,Other,(F3),Possession Of Methamphetamine,1,(F2),Aggravated Battery,,(F2),Aggravated Battery,1,1
6436,Male,Hispanic,(M2),Assault,,,,,,,0,0
6447,Male,African-American,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
6449,Male,African-American,(M1),Petit Theft $100- $300,1,(M2),Petit Theft,,,,1,0
6450,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
6475,Male,African-American,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
6484,Female,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
6487,Female,African-American,(M2),Exposes Culpable Negligence,,,,,,,0,0
6491,Female,Caucasian,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
6495,Male,Asian,(F3),Battery on a Person Over 65,,,,,,,0,0
6498,Female,Caucasian,(F3),Possession Of Amphetamine,,,,,,,0,0
6500,Female,Caucasian,(F3),Possession Of Heroin,,,,,,,0,0
6535,Male,Caucasian,(F2),arrest case no charge,1,(M2),Operating W/O Valid License,,,,1,0
6556,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6566,Male,African-American,(F3),arrest case no charge,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
6567,Male,Caucasian,(M2),Disorderly Conduct,,,,,,,0,0
6589,Female,African-American,(F3),Fraudulent Use of Credit Card,1,(M2),Expired DL More Than 6 Months,,,,1,0
6605,Female,African-American,(F3),Poss of Methylethcathinone,,,,,,,0,0
6613,Male,African-American,(F2),Burglary Unoccupied Dwelling,5,(F3),,,,,1,0
6617,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
6624,Male,Hispanic,(F3),Felony Petit Theft,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
6659,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
6660,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,2,(F3),Possession of Hydromorphone,,,,1,0
6681,Male,African-American,(M2),Operating W/O Valid License,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
6701,Male,African-American,(F3),Leaving the Scene of Accident,,,,,,,0,0
6718,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6731,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
6734,Female,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,0
6738,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
6812,Male,Caucasian,(F3),Possession of Morphine,,,,,,,0,0
6813,Male,Other,(M1),DUI Property Damage/Injury,,,,,,,0,0
6819,Male,Hispanic,(M2),Criminal Mischief,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
6828,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6830,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Disorderly Conduct,,,,1,0
6880,Male,Hispanic,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
6894,Male,African-American,(M2),Fail Register Vehicle,,,,,,,0,0
6926,Male,Caucasian,(F3),Possession of Cocaine,1,(M2),Obstuct By Solicitation,,,,1,0
6928,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6936,Male,African-American,(F2),Aggravated Battery / Pregnant,1,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
6943,Female,African-American,(F3),Grand Theft on 65 Yr or Older,1,(M2),Operating W/O Valid License,,,,1,0
6950,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
6957,Male,African-American,(F3),Carrying Concealed Firearm,2,(F1),Robbery W/Firearm,,(F1),Robbery W/Firearm,1,1
6975,Male,African-American,(F7),arrest case no charge,7,(M1),Trespass Struct/Convey Occupy,,(F7),Burglary Dwelling Assault/Batt,1,1
6976,Male,Caucasian,(M1),Battery,,,,,,,0,0
6980,Female,African-American,(F2),Aggravated Battery / Pregnant,1,(M2),Petit Theft,,,,1,0
7003,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M1),Opert With Susp DL 2nd Offens,,,,1,0
7009,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Fail Register Vehicle,,,,1,0
7011,Male,African-American,(MO3),Consume Alcoholic Bev Pub,,,,,,,0,0
7012,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
7014,Female,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
7016,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
7037,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,3,(F3),Grand Theft (Motor Vehicle),,(F3),Battery on Law Enforc Officer,1,1
7045,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,1,(M2),Driving License Suspended,,,,1,0
7054,Male,Caucasian,(M1),Battery,,,,,,,0,0
7066,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7076,Female,Caucasian,(M1),Driving Under The Influence,2,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
7080,Female,Caucasian,(M1),Battery,,,,,,,0,0
7087,Male,Other,(F3),Aggravated Assault,,,,,,,0,0
7099,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,0
7102,Male,African-American,(M1),Burglary With Assault/battery,,,,,,,0,0
7103,Male,Other,(F2),Shoot Into Vehicle,1,(F1),,,,,1,0
7106,Male,Other,(F3),Possession of Cocaine,,,,,,,0,0
7119,Male,African-American,(M1),Battery,,,,,,,0,0
7125,Female,African-American,(F3),Felony Battery (Dom Strang),2,(M1),,,,,1,0
7138,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
7141,Male,Caucasian,(F3),Deliver Cannabis,,,,,,,0,0
7146,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,0
