person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
3131,Male,Hispanic,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
3137,Male,Caucasian,(M2),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
3149,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3153,Male,Caucasian,(F3),Driving While License Revoked,,,,,,,0,0
3156,Male,Caucasian,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
3161,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3162,Male,Caucasian,(M1),Battery,4,(M2),Trespass Structure/Conveyance,,(M1),Assault On Law Enforc Officer,1,1
3169,Male,Caucasian,(M1),Battery,,,,,,,0,0
3173,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
3179,Female,Other,(M1),Retail Theft $300 1st Offense,,,,,,,0,0
3185,Male,Native American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
3189,Male,African-American,(F3),arrest case no charge,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
3196,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
3202,Female,African-American,(M2),Procure For Prostitution,,,,,,,0,0
3213,Male,Hispanic,(F3),Corrupt Public Servant,,,,,,,0,0
3217,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
3238,Male,African-American,(F3),arrest case no charge,2,(F3),Possession Of Methamphetamine,,,,1,0
3246,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
3250,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3266,Female,African-American,(F3),Possession Of Clonazepam,,,,,,,0,0
3269,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3294,Female,Other,(M2),Aggravated Assault W/Dead Weap,1,(M2),Petit Theft,,,,1,0
3296,Male,Caucasian,(F3),Possession of Hydrocodone,,,,,,,0,0
3315,Male,Caucasian,(M2),Assault,,,,,,,0,0
3329,Male,Caucasian,(M1),Driving Under The Influence,1,(M1),Driving Under The Influence,,,,1,0
3367,Female,Caucasian,(M1),Battery,,,,,,,0,0
3368,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
3375,Male,Hispanic,(F3),Felony Petit Theft,3,(F3),Grand Theft in the 3rd Degree,,,,1,0
3397,Male,African-American,(M1),Possess Drug Paraphernalia,,,,,,,0,0
3408,Female,Caucasian,(F3),Felony Battery w/Prior Convict,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
3411,Female,Caucasian,(F1),Burglary With Assault/battery,,,,,,,0,0
3429,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Fail Register Vehicle,,,,1,0
3437,Female,Caucasian,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
3442,Male,African-American,(F3),Possession of Cocaine,2,(M1),Unlaw Use False Name/Identity,,,,1,0
3451,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
3454,Male,African-American,(F3),Driving While License Revoked,2,(F3),Driving While License Revoked,,,,1,0
3456,Male,African-American,(M2),Assault,2,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
3470,Male,African-American,(F2),arrest case no charge,3,(M2),Driving License Suspended,,,,1,0
3475,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
3488,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
3494,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3495,Male,African-American,(M1),Agg Battery Grt/Bod/Harm,,,,,,,0,0
3504,Male,African-American,(M1),Battery,,,,,,,0,0
3540,Male,Caucasian,(F3),Fleeing Or Attmp Eluding A Leo,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
3553,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
3558,Male,Hispanic,(M1),Battery,,,,,,,0,0
3562,Male,African-American,(F3),Solicitation On Felony 3 Deg,,,,,,,0,0
3564,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,1,(M2),Operating W/O Valid License,,,,1,0
3575,Male,African-American,(M1),Battery,,,,,,,0,0
3591,Male,Hispanic,(F2),Lewd/Lasc Battery Pers 12+/<16,,,,,,,0,0
3607,Male,Caucasian,(M2),Posses/Disply Susp/Revk/Frd DL,1,(M1),Unlicensed Contractor,,,,1,0
3608,Male,Asian,(F3),Driving While License Revoked,,,,,,,0,0
3627,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
3640,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3645,Male,Caucasian,(M1),Battery,,,,,,,0,0
3647,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3655,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
3659,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3660,Male,Other,(F3),Possession Of Diazepam,,,,,,,0,0
3663,Male,African-American,(F3),Possession of Oxycodone,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
3686,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
3691,Male,Other,(M2),Battery,1,(F3),Aggravated Assault W/Dead Weap,,(F3),Aggravated Assault W/Dead Weap,1,1
3706,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
3724,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
3737,Female,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
3759,Female,African-American,(F3),Aggravated Assault,,,,,,,0,0
3766,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
3777,Male,Caucasian,(M1),Battery,,,,,,,0,0
3785,Male,Caucasian,(M2),Unl/Disturb Education/Instui,1,(F3),,,,,1,0
3790,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
3810,Female,Caucasian,(F3),Felony Battery,,,,,,,0,0
3812,Male,African-American,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
3835,Female,Caucasian,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,,,,0,0
3841,Male,Caucasian,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
3843,Female,Hispanic,(M1),Viol Injunction Protect Dom Vi,1,(M2),Operating W/O Valid License,,,,1,0
3851,Male,African-American,(M2),Assault,,,,,,,0,0
3861,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
3864,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
3873,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
3896,Male,Hispanic,(M1),Viol Injunct Domestic Violence,2,(M2),Susp Drivers Lic 1st Offense,,,,1,0
3901,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
3905,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
3911,Male,Hispanic,(F3),Felony Petit Theft,,,,,,,0,0
3923,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
3930,Male,Caucasian,(M1),arrest case no charge,,,,,,,0,0
3938,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
3947,Male,Other,(F3),Felony Battery (Dom Strang),,,,,,,0,0
3952,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
3968,Male,African-American,(F2),Lewd or Lascivious Molestation,,,,,,,0,0
3982,Male,African-American,(F1),Aggrav Child Abuse-Causes Harm,,,,,,,0,0
3996,Male,Hispanic,(F3),Possession Of Buprenorphine,,,,,,,0,0
4009,Male,Caucasian,(M1),Battery,,,,,,,0,0
4011,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4043,Male,Other,(M2),Disorderly Intoxication,,,,,,,0,0
4050,Female,African-American,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4052,Male,African-American,(F3),Cruelty Toward Child,,,,,,,0,0
4057,Male,Other,(M1),Battery,,,,,,,0,0
4064,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4076,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
4078,Male,Hispanic,(M2),Exposes Culpable Negligence,1,(M2),Operating W/O Valid License,,,,1,0
4081,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
4086,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4097,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
4109,Female,African-American,(F2),arrest case no charge,,,,,,,0,0
4114,Male,Hispanic,(M1),Battery,,,,,,,0,0
4118,Male,Caucasian,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,,,1,0
4157,Male,African-American,(F3),Possession of Cocaine,1,(M1),Trespass Other Struct/Conve,,,,1,0
4164,Female,Caucasian,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
4169,Male,Caucasian,(M1),Battery,1,(M2),Disorderly Intoxication,,,,1,0
4178,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4183,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4224,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4227,Male,Hispanic,(M1),Driving Under The Influence,4,(F3),Possession Of Methamphetamine,,,,1,0
4248,Male,Hispanic,(F3),Resist Officer w/Violence,2,(F3),Tampering With Physical Evidence,,,,1,0
4252,Male,Caucasian,(M1),Battery,,,,,,,0,0
4275,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
4278,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4283,Female,African-American,(M1),Battery,2,(M1),Criminal Mischief>$200<$1000,,(F2),Aggrav Battery w/Deadly Weapon,1,1
4290,Male,African-American,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
4305,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
4319,Male,Caucasian,(F3),Felony/Driving Under Influence,,,,,,,0,0
4338,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
4339,Male,Hispanic,(F3),Felony Petit Theft,3,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
4393,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(F3),Pos Cannabis W/Intent Sel/Del,,,,1,0
4405,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
4427,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
4434,Male,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Trespass After Warning,,(M2),Assault,1,1
4435,Female,Other,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
4456,Male,Other,(M1),Battery,,,,,,,0,0
4462,Female,African-American,(F1),arrest case no charge,,,,,,,0,0
4463,Female,Caucasian,(F3),arrest case no charge,2,(M2),Operating W/O Valid License,,,,1,0
4465,Male,Other,(M1),Battery,,,,,,,0,0
4496,Male,African-American,(F3),Possession Burglary Tools,,,,,,,0,0
4498,Male,Caucasian,(F3),Driving While License Revoked,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
4523,Male,Hispanic,(M1),Battery,,,,,,,0,0
4548,Male,Caucasian,(M1),Battery,,,,,,,0,0
4557,Male,Caucasian,(F3),False Ownership Info/Pawn Item,,,,,,,0,0
4571,Male,African-American,(F3),Batt/on a Specified Employee,,,,,,,0,0
4574,Male,Caucasian,(F3),arrest case no charge,1,(F3),Possession of Cocaine,,(F3),Aggravated Assault W/Dead Weap,1,1
4587,Male,Caucasian,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
4592,Male,African-American,(M1),Battery,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
4601,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4603,Male,African-American,(F3),Possession of Cannabis,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
4615,Female,African-American,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,0
4624,Male,African-American,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
4635,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4640,Male,African-American,(F2),Deliver Cocaine,3,(M1),Trespass/Property/Other Structure,,,,1,0
4653,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
4658,Male,African-American,(M1),Battery,,,,,,,0,0
4665,Female,African-American,(M1),Battery,,,,,,,0,0
4681,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4684,Male,Caucasian,(M1),Battery,1,(MO3),Resisting W/O Violence,,,,1,0
4735,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4740,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4745,Female,Caucasian,(F3),arrest case no charge,,,,,,,0,0
4765,Male,Caucasian,(F3),Aggrav Stalking After Injunctn,,,,,,,0,0
4772,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,0
4774,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
4777,Male,Native American,(M1),Battery,,,,,,,0,0
4783,Male,Caucasian,(F3),Possession Of Heroin,3,(F3),Possession Of Carisoprodol,,,,1,0
4810,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,0
4815,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
4845,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(M1),Battery,,(M1),Battery,1,1
4877,Male,Caucasian,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
4880,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
4887,Male,Caucasian,(F3),Possession of Hydromorphone,2,(M1),Battery,,(M1),Aggravated Battery / Pregnant,1,1
4910,Male,Caucasian,,,1,(M1),Indecent Exposure,,,,1,0
4913,Male,African-American,(M1),Battery,,,,,,,0,0
4914,Male,African-American,(F3),Carrying Concealed Firearm,2,(M1),Battery,,(M1),Battery,1,1
4915,Female,African-American,(F3),Unauth Poss ID Card or DL,,,,,,,0,0
4924,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4936,Female,African-American,(F3),Pos Cannabis W/Intent Sel/Del,1,(F3),Felony Driving While Lic Suspd,,,,1,0
4975,Female,Caucasian,(M1),Battery,,,,,,,0,0
4985,Female,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
4987,Male,Other,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
4992,Male,African-American,(F3),Possession of Cannabis,1,(M2),Driving License Suspended,,,,1,0
4996,Male,Caucasian,(F2),Dealing in Stolen Property,,,,,,,0,0
5021,Male,Caucasian,(F7),arrest case no charge,,,,,,,0,0
5028,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5029,Female,Caucasian,(F3),Uttering a Forged Instrument,,,,,,,0,0
5031,Male,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
5036,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5038,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5051,Male,Caucasian,(F1),Tampering with a Victim,,,,,,,0,0
5081,Male,Caucasian,(M1),Burglary Unoccupied Dwelling,,,,,,,0,0
5086,Male,Caucasian,(F3),Possession of Cocaine,3,(M1),Resist/Obstruct W/O Violence,,(F3),Battery on Law Enforc Officer,1,1
5095,Male,African-American,(F7),Burglary Conveyance Armed,,,,,,,0,0
5096,Female,African-American,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,0
5103,Male,Hispanic,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,0
5115,Female,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
5117,Male,African-American,(F3),Possession of Cocaine,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5123,Male,African-American,(F7),Burglary Dwelling Assault/Batt,1,(M1),Viol Injunct Domestic Violence,,(F2),Neglect Child / Bodily Harm,1,1
5140,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5157,Male,African-American,(F1),arrest case no charge,,,,,,,0,0
5162,Female,Caucasian,(F2),Aggravated Battery,,,,,,,0,0
5165,Male,Hispanic,(M2),Susp Drivers Lic 1st Offense,,,,,,,0,0
5169,Male,Caucasian,(F3),Counterfeit Lic Plates/Sticker,,,,,,,0,0
5175,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
5187,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5191,Male,Other,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5196,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
5200,Male,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5205,Male,Caucasian,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
5218,Male,Caucasian,(F3),Solicit To Deliver Cocaine,,,,,,,0,0
5230,Male,Hispanic,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
5238,Male,African-American,(M1),Battery,,,,,,,0,0
5242,Female,Hispanic,(F3),Battery on Law Enforc Officer,,,,,,,0,0
5253,Male,Caucasian,(F3),Poss Of 1;4-Butanediol,1,(F3),Possession Of Methamphetamine,,,,1,0
5271,Female,Caucasian,(F3),Possession of Cocaine,1,(M1),Possess Drug Paraphernalia,,,,1,0
5278,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,5,(M2),Reckless Driving,,,,1,0
5283,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
5289,Male,African-American,(F3),arrest case no charge,1,(F2),Poss Cocaine/Intent To Del/Sel,,,,1,0
5294,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
5303,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,0
5316,Male,African-American,(M2),Driving License Suspended,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
5325,Female,African-American,(M2),Assault,,,,,,,0,0
5327,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,4,(F2),Poss Firearm Commission Felony,,,,1,0
5328,Female,Caucasian,(M2),Leaving the Scene of Accident,,,,,,,0,0
5338,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
5344,Male,Caucasian,(F2),Burglary Dwelling Occupied,,,,,,,0,0
5347,Male,African-American,(F3),Felony Battery w/Prior Convict,,,,,,,0,0
5357,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
5358,Male,African-American,(M1),Possess Cannabis/20 Grams Or Less,1,(F3),Possession of Cannabis,,,,1,0
5394,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
5395,Male,African-American,(F3),Tamper With Witness/Victim/CI,1,(M2),Expired DL More Than 6 Months,,,,1,0
5406,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
5410,Female,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5414,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
5428,Male,Caucasian,(F3),Resist Officer w/Violence,1,(M2),DWLS Child Support 1st Offense,,,,1,0
5445,Male,African-American,(M2),Susp Drivers Lic 1st Offense,1,(M2),Driving License Suspended,,(F6),Murder in the First Degree,1,1
5450,Male,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
5468,Male,African-American,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,0
5482,Male,Other,(F3),False Imprisonment,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,1,0
5490,Male,Other,(F3),Carrying Concealed Firearm,,,,,,,0,0
5505,Male,African-American,(F3),Att Burgl Struc/Conv Dwel/Occp,,,,,,,0,0
5510,Male,Hispanic,(F3),Poss Unlaw Issue Id,,,,,,,0,0
5515,Male,African-American,(M1),Battery,,,,,,,0,0
5520,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
5535,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(M1),Possess Drug Paraphernalia,,,,1,0
5547,Male,African-American,(F2),Deliver Cocaine,,,,,,,0,0
5557,Male,African-American,(M1),Viol Injunct Domestic Violence,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
5564,Male,African-American,(F3),Aggrav Stalking After Injunctn,3,(F3),Possession of Cocaine,,(M1),Battery,1,1
5579,Male,African-American,(F2),Poss Wep Conv Felon,,,,,,,0,0
5585,Male,African-American,(F2),arrest case no charge,2,(M2),Unnatural/Lascivious Act,,,,1,0
5592,Male,Caucasian,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
5614,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,2,(M1),Trespass Other Struct/Convey,,(M1),Battery,1,1
5620,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,3,(F3),Possession Burglary Tools,,,,1,0
5623,Male,Caucasian,(M2),Petit Theft,1,(M1),Trespass Other Struct/Convey,,,,1,0
5631,Male,Hispanic,(M1),Extradition/Defendants,,,,,,,0,0
5634,Male,Caucasian,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
5637,Male,Other,(M1),Battery,,,,,,,0,0
5646,Male,African-American,(F3),Possession of Cocaine,1,(M2),Petit Theft,,(F3),Battery on Law Enforc Officer,1,1
5647,Female,African-American,(M1),DUI Level 0.15 Or Minor In Veh,1,(M2),Driving License Suspended,,,,1,0
5670,Male,Caucasian,(F3),Burglary Conveyance Unoccup,3,(F3),Burglary Conveyance Unoccup,,,,1,0
5692,Male,Caucasian,(M1),Battery,1,(M2),Solicit ProstitutionViolation,,,,1,0
5697,Female,African-American,(M1),Battery,,,,,,,0,0
5703,Male,Hispanic,(F3),Resist Officer w/Violence,,,,,,,0,0
5715,Male,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,0
5738,Male,African-American,(F3),DWI w/Inj Susp Lic / Habit Off,,,,,,,0,0
5755,Male,Caucasian,(F3),Stalking (Aggravated),,,,,,,0,0
5765,Male,African-American,(F3),Felony Petit Theft,,,,,,,0,0
5784,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
5785,Male,African-American,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
5821,Male,Caucasian,(M1),Battery,,,,,,,0,0
5822,Female,Caucasian,(M1),Battery,,,,,,,0,0
5828,Male,African-American,(F2),Aggravated Battery / Pregnant,2,(F3),Felony Battery (Dom Strang),,(F3),Felony Battery (Dom Strang),1,1
5833,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
5839,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
5841,Male,Caucasian,(M2),Poss Drugs W/O A Prescription,,,,,,,0,0
5844,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
5849,Male,African-American,(M1),Battery,,,,,,,0,0
5866,Male,Other,(F3),Agg Fleeing and Eluding,,,,,,,0,0
5871,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5873,Male,African-American,(F3),Possession of Cocaine,6,(F7),Burglary Structure Assault/Batt,,(F3),Attempted Robbery  No Weapon,1,1
5876,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
5900,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5904,Male,African-American,(F3),Grand Theft (Motor Vehicle),1,(M1),Petit Theft $100- $300,,,,1,0
5909,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5910,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
5913,Male,Caucasian,(M1),Battery,,,,,,,0,0
5925,Male,Caucasian,(F3),Possession of Oxycodone,,,,,,,0,0
5939,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
5960,Male,Caucasian,(M1),Battery,,,,,,,0,0
5993,Male,Caucasian,(M1),Battery,,,,,,,0,0
6004,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6012,Male,African-American,(M2),Unlawful Alter Of Tag,,,,,,,0,0
6016,Male,African-American,(F3),Possession Of Amphetamine,,,,,,,0,0
6023,Male,Other,(F3),Aggravated Assault,,,,,,,0,0
6031,Male,Other,(F3),arrest case no charge,,,,,,,0,0
6036,Male,Other,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6042,Male,Caucasian,(M1),Battery,1,(F3),Possession of Cocaine,,,,1,0
6048,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6051,Male,African-American,(M1),Battery,,,,,,,0,0
6052,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
6059,Female,Caucasian,(M2),Unlaw LicTag/Sticker Attach,,,,,,,0,0
6060,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
6092,Male,African-American,(M1),Battery,,,,,,,0,0
6101,Male,Caucasian,(M1),Battery,,,,,,,0,0
6110,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6112,Male,African-American,(M1),Driving Under The Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
6120,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6125,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
6128,Female,Hispanic,(F3),Possession of Cannabis,,,,,,,0,0
6133,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
6137,Male,Caucasian,(F3),Manufacture Cannabis,,,,,,,0,0
6138,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,0
6150,Male,Caucasian,(F7),Burglary Assault/Battery Armed,,,,,,,0,0
6160,Male,African-American,(F3),Driving While License Revoked,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6189,Female,Caucasian,(F3),Felony Batt(Great Bodily Harm),1,(M1),Battery,,(M1),Battery,1,1
6195,Female,Caucasian,(M1),Battery,1,(M2),Retail/Farm/Fare/Theft,,,,1,0
6208,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
6222,Male,Other,(F3),Felony Battery (Dom Strang),2,(M2),Fail Register Vehicle,,,,1,0
6244,Male,Hispanic,(F3),Possession of Cannabis,1,(F3),Possession of Cannabis,,,,1,0
6259,Male,Caucasian,(M1),Battery,,,,,,,0,0
6274,Male,Hispanic,(F3),Possession Of Heroin,4,(F2),Sell/Man/Del Pos/w/int Heroin,,,,1,0
6286,Male,African-American,(F3),Crim Attempt/Solic/Consp,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6287,Male,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
6293,Female,African-American,(M1),Battery,,,,,,,0,0
6300,Male,African-American,(M1),Battery,,,,,,,0,0
6304,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(M2),Driving License Suspended,,,,1,0
6319,Male,African-American,(M1),Viol Injunct Domestic Violence,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
6345,Male,African-American,(F7),Burglary Dwelling Assault/Batt,,,,,,,0,0
6357,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
6372,Male,African-American,(F2),Burglary Dwelling Occupied,2,(M1),Resist/Obstruct W/O Violence,,(F1),Aggrav Child Abuse-Agg Battery,1,1
6380,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
6382,Male,African-American,(F3),arrest case no charge,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6396,Male,Caucasian,(F2),Aggravated Battery / Pregnant,,,,,,,0,0
6400,Male,African-American,(F3),Driving While License Revoked,1,(M2),Driving License Suspended,,,,1,0
6441,Male,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
